,producer_name,product_name,description,full_name,critic_score
56,Oratoire Chanson,Chablis 1Er Cru Fourchaume,"The 2014 Chablis 1Er Cru Fourchaume has a slightly more floral bouquet than its peers with yellow flower scents permeating the citrus peel and green apple aromas. The palate is fresh and vibrant with a keen thread of acidity, a sorbet-like freshness intact with a vibrant orange zest finish that forsakes mineralité for crowd-pleasing exuberance. It is just a delicious Chablis from Chanson. ",2014 Chanson Père & Fils Chablis 1Er Cru Fourchaume,RP 89
57,Oratoire Chanson,Chablis Grand Cru Valmur,"The 2014 Chablis Grand Cru Valmur was raised in vat and demi-muids in equal proportion. It was showing a little too much reduction on the nose, depriving it of delineation and terroir expression. The palate is well balanced with crisp acidity, a pleasant saline drift towards the finish, but I wanted more weight and persistence on the finish. I suspect that the Bougros will be the better Chablis Grand Cru from Chanson.",2014 Chanson Père & Fils Chablis Grand Cru Valmur,RP 89
58,Oratoire Chanson,Chablis 1Er Cru Montmains,"The 2014 Chablis 1Er Cru Montmains saw partial maturation in demi-muids. It has a very composed, mineral-driven, flinty bouquet that unfurls with aeration in the glass. The palate is well balanced with a fine line of acidity, though perhaps it is missing the depth and substance to rank alongside the best Montmains. Enjoy this over the next 4-5 years.",2014 Chanson Père & Fils Chablis 1Er Cru Montmains,RP 89
59,Oratoire Chanson,Clos Vougeot Grand Cru,"Tasted blind at Fine & Rare Wines' Clos Vougeot tasting, the 2013 Clos Vougeot Grand Cru from Chanson seemed a little enervated on the nose, missing the fruit intensity and the charm of Bouchard Père. The palate is simple, rather rustic with obdurate tannins and a very simple, rather bitter finish that is not befitting of a Grand Cru.",2013 Chanson Père & Fils Clos Vougeot Grand Cru,RP 84
60,Oratoire Chanson,Chambertin Clos de Bèze Grand Cru,"Tasted blind at the annual ""Burgfest"" tasting in Beaune. The 2012 Chambertin Clos de Bèze Grand Cru from Chanson, Baston de l'Oratoire has a slightly volatile, soy-tinged nose that redeems itself by some very intense and attractive red fruits. With time it evolves more tertiary, gravelly scents. The palate is medium-bodied with firm, slightly dry tannins. This feels a little tarry in the mouth at the moment due to the amount of unresolved oak, a little brutish on the finish but there is plenty of charm here. ""Bit of a bruiser"" as they say, but a bruiser you'll want to spend time with. This was one of the shock results of the blind tasting, but it's averaged score was higher than any other Clos-de-Bèze with the sole exception of Rousseau. One can only say: chapeau!",2012 Chanson Père & Fils Chambertin Clos de Bèze Grand Cru,RP 84
61,Oratoire Chanson,Beaune 1er Cru Clos des Fèves,"Tasted blind at the annual ""Burgfest"" tasting in Beaune. The 2012 Beaune 1er Cru Clos des Feves from Chanson has a leafy, herbaceous nose and is rather stalky in style, though nicely defined and showing more fruit intensity than Chanson’s Clos des Mouches. The palate is medium-bodied with a saline entry, and is nicely balanced with broody, dark fruit. It feels a little angular and attenuates slightly on the finish, although there is appreciable sustain on the aftertaste, again, demonstrating a subtle marine/seaweed influence. Returning after five minutes, it has coalesced and gained more substance, subsuming that initial stalky element and showing some class. ",2012 Chanson Père & Fils Beaune 1er Cru Clos des Fèves,RP 84
62,Oratoire Chanson,Beaune 1er Cru Clos des Mouches Blanc,"Tasted blind at the Burgundy 2012 tasting in Beaune. The 2012 Beaune 1er Cru Clos des Mouches Blanc from Chanson has a slightly disjointed nose at first, flinty and smoky, some SO2 needing to be fully subsumed. The palate is well balanced but does not possess the complexity of its peers. It seems a little commercial and ""punter friendly"" on the finish. Nothing wrong with that, but it lags behind others in this blind flight. ",2012 Chanson Père & Fils Beaune 1er Cru Clos des Mouches Blanc,RP 84
63,Oratoire Chanson,Charmes-Chambertin Grand Cru,"Tasted blind at the annual ""Burgfest"" tasting in Beaune. The 2012 Charmes Chambertin Grand Cru from Chanson has a very candied nose with desiccated orange peel merging with red berry fruit, a touch of freshly uprooted beetroot developing with continued aeration. The palate is medium-bodied with firm tannin, a bit ""blocky"" at the moment, masculine, pushed a little to hard on the beetroot-tinged, very stemmy finish that needs to manifest more finesse and terroir expression.  ",2012 Chanson Père & Fils Charmes-Chambertin Grand Cru,RP 84
64,Oratoire Chanson,Corton-Vergennes Grand Cru,"Tasted blind at the Burgundy 2012 tasting in Beaune. The 2012 Corton Vergennes Grand Cru from Chanson has a forward and disconcertingly mature nose that seems eight to ten-years-old rather than just two or three. The palate just seems to be going nowhere, rather flat and enervated, static and bereft of that crucial element of tension. This is a bit of a disappointment following its performance just after bottling and on this showing, I would drink this sooner rather than later. ",2012 Chanson Père & Fils Corton-Vergennes Grand Cru,RP 84
65,Oratoire Chanson,Chassagne-Montrachet 1er Cru Les Chenevottes,"Tasted blind at the Burgundy 2012 tasting in Beaune. The 2012 Chassagne Montrachet 1er Cru les Chenevottes from Chanson is discombobulated by too much sulfur on the nose and it lacks the fruit concentration of say, Philippe Colins’ Chassagne 2012 whites. The palate is balanced but simple. Overall it seems a little flat-footed and missing some tension and nervosité towards the finish. I would play it safe and drink this over the next couple of years. ",2012 Chanson Père & Fils Chassagne-Montrachet 1er Cru Les Chenevottes,RP 84
66,Oratoire Chanson,Beaune 1er Cru Clos des Mouches,"Tasted blind at the annual ""Burgfest"" tasting in Beaune. The 2012 Beaune 1Er Cru Clos des Mouches from Chanson has a dustiness on the nose that takes a few swirls of the glass to dispel. Compared to others, this feels herbaceous and a bit lean. The palate is medium-bodied with grainy tannin, a dusting of coca and a dry, rather austere finish. This is old-fashioned, rustic Burgundy that seems to have lost some of its initial promise.",2012 Chanson Père & Fils Beaune 1er Cru Clos des Mouches,RP 84
67,Oratoire Chanson,Puligny-Montrachet 1er Cru Les Folatières,"Tasted blind at the Burgundy 2012 tasting in Beaune. The 2012 Puligny Montrachet 1er Cru les Folatières from Chanson tasted well a few months ago but here it showed just a little SO2 on the nose but it should clear up with time. The palate is showing just a touch of botrytis on the entry, quite honeyed in style and consequently missing tension and complexity on the finish. This was a vexing showing - but not the only one in a flight of Folatières 2012s. ",2012 Chanson Père & Fils Puligny-Montrachet 1er Cru Les Folatières,RP 84
68,Oratoire Chanson,Morgon,"The 2013 Morgon is matured in the same manner as the Fleurie, though it offers more precision on the nose, with baked cherries and undergrowth scents developing. The palate is medium-bodied with fleshy, ripe red fruit, well-judged acidity and a gentle grip on the structured finish. There’s a bit of authority in the Morgon, and it should offer several years of drinking pleasure.",2013 Chanson Père & Fils Morgon,RP 84
69,Oratoire Chanson,Fleurie,"The 2013 Fleurie was aged for 10 months in 40% oak casks. It has a light black cherry and cranberry-scented nose that needs a little bottle age to fully subsume the wood. The palate is medium-bodied with chewy tannin, quite grippy in the mouth, but requiring more precision on the finish. Frankly, I found much more Beaujolais character and joie-de-vivre in the Morgon this year.",2013 Chanson Père & Fils Fleurie,RP 84
70,Oratoire Chanson,Corton-Vergennes Grand Cru,"Tasted blind in London, the 2006 Corton Vergennes Grand Cru has an attractive lemon-thyme and sherbet-tinged nose that is attractive if not terribly complex. The palate is nicely balanced and sports a light marine influence of shucked oyster shells with botrytized elements coming through on the fat finish. Enjoy this over the next decade.",2006 Chanson Père & Fils Corton-Vergennes Grand Cru,RP 84
71,Oratoire Chanson,Beaune 1er Cru Clos des Fèves,"Tasted blind at the Burgundy 2011 horizontal tasting in Beaune. The Beaune Clos des Feves from Chanson has a ripe red cherry and bergamot-scented nose, slightly tinny at first, although that dissipates with time as it becomes more candied and pastille-like. The palate is structured, a little aloof on the entry. The acidity is nicely judged and there is good extraction on the finish that obviously needs another couple of years to mellow and coalesce. This is an discretely impressive showing. ",2011 Chanson Père & Fils Beaune 1er Cru Clos des Fèves,RP 84
72,Oratoire Chanson,Chassagne-Montrachet 1er Cru Les Chenevottes,"Tasted blind at the Burgundy 2011 horizontal tasting in Beaune. The Chassagne-Montrachet 1ere Cru les Chenevottes 2011 is taciturn on the nose, initially not quite as defined as its peers, although it unfolds with aeration, offering wet limestone and bruised apple scents. The palate is assertive and punchy, slightly overworked compared to the previous wine with touches of dried honey, quince and orange peel furnishing the finish that has better delineation that the nose suggests. ",2011 Chanson Père & Fils Chassagne-Montrachet 1er Cru Les Chenevottes,RP 84
73,Oratoire Chanson,Beaune 1er Cru Les Bressandes,"Tasted blind at the Burgundy 2011 horizontal tasting in Beaune. The Beaune 1er Cru Bressandes 2011 has a very detailed, refined bouquet with pure wild strawberry, red cherry, freshly tilled soil and leafy aromas – classic in terms of its bouquet…very 2011. The palate is crisp and fresh, with fine tension. There is less weight here than its peers, but good focus and length, with a fine spicy touch on the finish. This is a fine showing from Chanson.",2011 Chanson Père & Fils Beaune 1er Cru Les Bressandes,RP 84
74,Oratoire Chanson,Charmes-Chambertin Grand Cru,"Tasted blind at the Burgundy 2011 horizontal tasting in Beaune. The Charmes-Chambertin 2011 from Chanson has a more understated bouquet that demands more coaxing, eventually revealing spicy red cherries, wild strawberry and cooked meat scents that draw you in. The palate is medium-bodied with juicy ripe tannins. It feels quite solid in the mouth: good weight but missing a modicum on tension, therefore the finish is missing the finesse and grace one is looking for in a top Charmes-Chambertin. ",2011 Chanson Père & Fils Charmes-Chambertin Grand Cru,RP 84
75,Oratoire Chanson,Beaune 1er Cru Les Grèves,"Tasted blind at the Burgundy 2011 horizontal tasting in Beaune. Paler in color that Prieur’s Grèves 1er Cru ‘11, Chanson’s Beaune Grèves has an open, generous and well-defined bouquet, with leafy and gravel scents emerging with time, dried flower’s unfurling later. The palate is medium-bodied with slightly dry tannins, moderate depth and an earthy, masculine finish. This feels a little robust and it does lack persistence, but possess charm. A“trad Burg,” you might say. ",2011 Chanson Père & Fils Beaune 1er Cru Les Grèves,RP 84
76,Oratoire Chanson,Nuits Saint-Georges 1er Cru Chaînes Carteaux,"Tasted blind at the Burgundy 2011 horizontal tasting in Beaune. The Nuits Saint Georges 1er Cru Chaines Carteaux has a vibrant, joyous bouquet with tart red cherries, hints of blueberry and wilted violets that open nicely in the glass. The palate is quite firm in the mouth, surprisingly so after the nose. Perhaps just a little “pushed,"" the tannins feel quite obdurate and the finish consequently truncated, but it does improve with time and gains more cohesion. Give this a couple of years and I feel it will improve.",2011 Chanson Père & Fils Nuits Saint-Georges 1er Cru Chaînes Carteaux,RP 84
77,Oratoire Chanson,Corton-Charlemagne Grand Cru,"Tasted blind at the Burgundy 2011 horizontal tasting in Beaune. Chanson’s Corton-Charlemagne Grand Cru 2011 has quite an opulent and ripe bouquet with hints of dried honey, lemon curd and petrol scents that emerges with aeration and end up dominating the aromatics. The palate seems to have a fine line of acidity, quite rich but controlled: lemon rind, dried mango and honeysuckle augmented with a dash of spice toward the finish that does not quite have the delineation or tension to round things off in suitable fashion. This becomes more and more oxidative with aeration, which is concerning.",2011 Chanson Père & Fils Corton-Charlemagne Grand Cru,RP 84
78,Oratoire Chanson,Beaune 1er Cru Les Bressandes,"The 2012 Beaune 1er Cru Bressandes has perhaps the purest bouquet of Chanson’s premier crus this year with lifted, perfumed cassis, blackberry and violets scents, and underlying mineralite that should be enhanced with bottle age. The palate is sweet and supple on the entry, fleshy and generous with lush red berry fruit, fine tannins and a sense of assuredness on the finish. Drink now-2024.  

Importer: Terlato International and Mentzendorff (UK)",2012 Chanson Père & Fils Beaune 1er Cru Les Bressandes,RP 84
79,Oratoire Chanson,Savigny-lès-Beaune 1er Cru La Dominode,"For unknown reasons, the 2012 Savigny-les-Beaune 1er Cru Dominode did not show as it ought to chez Chanson, therefore a replacement bottle was sent chez moi. Lucid purple in color, it has a precocious nose for a 2012 with iodine-stained cassis and blueberry fruit that deserve one or two years to settle. The palate is fruit-driven and for some reason, reminiscent of a Marsannay in style with sweet, ripe cassis fruit, plenty of glycerin and a primal, perhaps slightly obvious finish that will need to demonstrate its premier cru credentials with age. It is a hedonistic delight, but it needs to show a little more class. Drink 2016-2024.  

Importer: Terlato International and Mentzendorff (UK)",2012 Chanson Père & Fils Savigny-lès-Beaune 1er Cru La Dominode,RP 84
80,Oratoire Chanson,Beaune 1er Cru Clos du Roi,"The 2012 Beaune 1er Cru Clos du Roi comes from a single 2-hectare plot from under the Clos des Marconnets. It has an expressive bouquet with lively redcurrant and raspberry fruit, touches of violet and rose petals joining the chorus with aeration. The palate is medium-bodied with supple and ripe tannins, well-judged acidity and a succulent and satisfying raspberry and strawberry-infused finish that belies its structure. Excellent. Drink 2016-2026.  

Importer: Terlato International and Mentzendorff (UK)",2012 Chanson Père & Fils Beaune 1er Cru Clos du Roi,RP 84
81,Oratoire Chanson,Pernand-Vergelesses 1er Cru Les Vergelesses,"The 2012 Pernand-Vergelesses 1er Cru Les Vergelesses comes from a single block of 5.5 hectares, the largest single holding owned by Chanson. There is a sense of vitality and exuberance on the nose with plush black cherry and cassis fruit that is very engaging. The palate is medium-bodied with supple tannins, gentle grip but plenty of ripe blackberry and raspberry toward the finish. This has more charm than the Santenay and would be my pick between the two. Drink now-2022.  

Importer: Terlato International and Mentzendorff (UK)",2012 Chanson Père & Fils Pernand-Vergelesses 1er Cru Les Vergelesses,RP 84
82,Oratoire Chanson,Beaune 1er Cru Les Grèves,"The 2012 Beaune 1er Cru Les Greves comes from two hectares of vine spread over three parcels. The nose is more reserved than the Bressandes, but still nicely defined and focused with sous-bois scents developing with aeration. The palate is well-balanced with crisp, slightly chalky and obdurate tannins, but there is decent fruite here and the structured finish should mellow with bottle age. Drink 2016-2025.  

Importer: Terlato International and Mentzendorff (UK)",2012 Chanson Père & Fils Beaune 1er Cru Les Grèves,RP 84
83,Oratoire Chanson,Beaune 1er Cru Clos des Marconnets,"The 2012 Beaune 1er Cru Clos des Marconnets comes from a single block of 3.8 hectares. (It is not actually a monopole, although Chanson is the only one to bottle this cru separately.) It has an attractive bouquet with blackberry, bergamot and minerals – well-defined and unfurling nicely in the glass. The palate is medium-bodied with a supple opening. There are copious notes of white pepper-laced black and red fruit as well as a nicely focused, feminine finish. Drink 2016-2025.  

Importer: Terlato International and Mentzendorff (UK)",2012 Chanson Père & Fils Beaune 1er Cru Clos des Marconnets,RP 84
84,Oratoire Chanson,Chablis,"The 2012 Chablis is vinified and matured in French oak. It has a nicely composed, pure bouquet with orange blossom and apricot scents merging nicely with an underlying minerality. The palate is keen and fresh with a fine line of acidity and a linear, slightly herbaceous but persistent finish. Drink now-2017.  

Readers should check my separate report on Chanson’s 2012s. I chose to parse these away to accompany the rest of the Chablis tasting notes.

Importer: Terlato International and Mentzendorff (UK)",2012 Chanson Père & Fils Chablis,RP 84
85,Oratoire Chanson,Corton-Charlemagne Grand Cru,"The 2012 Corton-Charlemagne Grand Cru, which like the Meursault Perrieres, comes from contracted fruit, has a very tight grapefruit and linden-scented bouquet that needs a couple more years in bottle to really flow. The palate is rounded and generous on the entry with orange peel and citrus notes, although it tapers away toward the finish just when you start to enjoy this Corton-Charlemagne. Drink now-2019.  

Importer: Terlato International and Mentzendorff (UK)",2012 Chanson Père & Fils Corton-Charlemagne Grand Cru,RP 84
86,Oratoire Chanson,Nuits Saint-Georges Village,"The 2012 Nuits Saint Georges comes from 3.5 hectares of vine in the southern sector of under Les Pruliers and Les Vaucrains. There is a sense of purity, playfulness and joie-de-vivre on the nose that is very engaging, while the palate is rounded and generous with structured red and black, quite masculine fruit. This is a very decent village cru from Chanson. Drink 2016-2025.  

Importer: Terlato International and Mentzendorff (UK)",2012 Chanson Père & Fils Nuits Saint-Georges Village,RP 84
87,Oratoire Chanson,Gevrey-Chambertin Village,"The 2012 Gevrey-Chambertin, which comes from the Brochon side on the hill, leans more toward the red fruit spectrum than black, with fresh strawberry and raspberry scents. The palate is rounded in the mouth with good acidity, a gentle grip and plenty of strawberry, cranberry and sous-bois notes toward the finish. Drink now-2022.  

Importer: Terlato International and Mentzendorff (UK)",2012 Chanson Père & Fils Gevrey-Chambertin Village,RP 84
88,Oratoire Chanson,Corton Grand Cru,"The 2012 Corton Grand Cru has quite a lively bouquet, although it does not have the panache of the Clos des Feves and seems a little rustic and perhaps curmudgeonly by comparison. The palate is very well-balanced with fine tannins, perhaps showing more class than the nose suggests, although the finish is just a touch foursquare at the moment. Drink 2016-2026.  

Importer: Terlato International and Mentzendorff (UK)",2012 Chanson Père & Fils Corton Grand Cru,RP 84
89,Oratoire Chanson,Beaune 1er Cru Bastion,"The 2012 Beaune 1er Cru Bastion is a blend of under 10-year-old vines courtesy of various premier cru vineyards. It has a pleasing redcurrant and raspberry-scented bouquet with open floral scents welcoming you in. The palate is medium-bodied with crisp acidity, quite dense red berry fruit with a firm grip toward the finish that leaves you with a saline tang. Drink now-2019.  

Importer: Terlato International and Mentzendorff (UK)",2012 Chanson Père & Fils Beaune 1er Cru Bastion,RP 84
90,Oratoire Chanson,Meursault 1er Cru Les Perrières,"The 2012 Meursault 1er Cru Perrieres comes from Chanson’s oldest contract dating over 50 years. It has a crisp and defined bouquet and managers to capture that key mineralite you look for in a Perrieres. The palate is taut and slightly spicy on the entry. The acidity is well-judged but it just runs out of puff before the finishing line, which is a little smudged and missing the complexity that the aromatic implied. Drink now-2019.  

Importer: Terlato International and Mentzendorff (UK)",2012 Chanson Père & Fils Meursault 1er Cru Les Perrières,RP 84
91,Oratoire Chanson,Montagny 1er Cru,"The 2012 Montagny 1er Cru is vinified in demi-muids. It has more depth and vigor on the nose compared to the Rully with light green apple and fresh Conference pear scents. The palate is crisp on the entry with a fine line of acidity, plenty of citrus fruit with a lively finish. This is a fine Montagny premier cru to drink over the next couple of years. Drink now-2017.  

Importer: Terlato International and Mentzendorff (UK)",2012 Chanson Père & Fils Montagny 1er Cru,RP 84
92,Oratoire Chanson,Beaune 1er Cru Les Teurons,"The 2012 Beaune 1er Cru Teurons comes from four hectares of vine, a majority planted in 1954. It has a sense of vivacity on the nose with scents of raspberry, wild strawberry and orange zest, all nicely proportioned and focused. The palate is medium-bodied with supple and ripe tannins, quite chewy in the mouth and perhaps not possessing the harmony or charm of Clos du Roi at the moment. Drink 2015-2022.  

Importer: Terlato International and Mentzendorff (UK)",2012 Chanson Père & Fils Beaune 1er Cru Les Teurons,RP 84
93,Oratoire Chanson,Bourgogne Pinot Noir,"The 2012 Bourgogne Pinot Noir is the only Chanson cru that is partly vinified by itself, but don’t let that make you think this is a lesser wine. It has plenty of crunchy cranberry fruit on the nose that sits nicely midway between Burgundy and the Loire. The palate is clean and fresh with soft red berry fruit laced with green bell pepper and a touch of spice, with satisfactory substance on the finish. You would not expect anything more from a generic red Burgundy. Drink now.  

Importer: Terlato International and Mentzendorff (UK)",2012 Chanson Père & Fils Bourgogne Pinot Noir,RP 84
94,Oratoire Chanson,Vire Clesse,"The 2012 Vire-Clisse comes from contracted growers of which some date back to the formation of the appellation in 1998 (Chanson is probably one of the largest players in Vire-Clisse after the cooperative.) The nose is very attractive with well-defined crisp citrus lemon and flinty aromas. The palate is clean and fresh on the entry with good weight in the mouth. I would have preferred a little more acidity and “bite” toward the finish, but I can see why this punter-friendly Vire-Clisse is so successful. Drink now.  

Importer: Terlato International and Mentzendorff (UK)",2012 Chanson Père & Fils Vire Clesse,RP 84
95,Oratoire Chanson,Chablis Grand Cru les Preuses,"The 2012 Chablis Grand Cru Les Preuses has a straightforward bouquet, clean and pure with citrus lemon and mandarin scents that just lack the delineation and spiciness of its best exponents. The palate is fresh and peachy on the entry. The acidity is nicely judged with plenty of peach and apricot notes toward the finish, although it is never the most complex of its type. Drink now-2019. 

Readers should check my separate report on Chanson’s 2012s. I chose to parse these away to accompany the rest of the Chablis tasting notes.

Importer: Terlato International and Mentzendorff (UK)",2012 Chanson Père & Fils Chablis Grand Cru les Preuses,RP 84
96,Oratoire Chanson,Meursault Village,"The 2012 Meursault, of which just over 50% originates from Vireuils and Cloux, is vinified in mainly used barrels with around 15% new oak for between 16 months. The nose is well-defined with attractive apricot blossom and praline scents. The palate is crisp on the entry, harmonious, although not complex. But it retains decent freshness and has an agreeable light peach-tinged finish. Fine. Drink now-2017.  

Importer: Terlato International and Mentzendorff (UK)",2012 Chanson Père & Fils Meursault Village,RP 84
97,Oratoire Chanson,Beaune 1er Cru Champs Pimont,"The 2012 Beaune 1er Cru Champimonts (one of Beaune’s finest premier crus in my opinion) has an outgoing bouquet with macerated dark cherries, violet and faint marmalade scents that are well-defined. The palate is medium-bodied with crisp, chewy tannins. There is a lot of substance here and I just feel that the wood protrudes a little on the austere finish. Drink 2016-2023.  

Importer: Terlato International and Mentzendorff (UK)",2012 Chanson Père & Fils Beaune 1er Cru Champs Pimont,RP 84
98,Oratoire Chanson,Santenay 1er Cru Beauregard,"The 2012 Santenay 1er Cru Beauregard comes from 1.5 hectares from one main block located close to the windmill and two satellite blocks further down the slope. It has a deep, slightly rustic, black tea-scented bouquet that is broody but well-defined. The palate is medium-bodied with firm structure, quite dry and foursquare, serious and broody with a slight astringency toward the finish. I would have just shortened the maceration a little. Drink 2015-2021.  

Importer: Terlato International and Mentzendorff (UK)",2012 Chanson Père & Fils Santenay 1er Cru Beauregard,RP 84
99,Oratoire Chanson,Marsannay Village,"The 2012 Marsannay comes from about 4.5 hectares of vines from around the commune, the grapes picked by Chanson’s own team. It has a nice deep garnet color. The nose is ripe and generous with cranberry and blackberry notes, touches of dried rose petal in the background but maintaining the exuberance you seek in a Marsannay. The palate is medium-bodied with fine grip – quite masculine with chewy tannins and a firm, grippy finish that suggests another year in bottle will help this mellow out. Drink 2015-2021.  

Importer: Terlato International and Mentzendorff (UK)",2012 Chanson Père & Fils Marsannay Village,RP 84
100,Oratoire Chanson,Beaune 1er Cru Bastion,"The 2012 Beaune 1er Cru Bastion comes from two parcels from the top of the Marconnets, located on marl/limestone soils, with a majority of the vines planted in 2000. It has a light and simple, citrus-peel nose that needs a little more vigor and charm. The palate is well-balanced with attractive, slightly resinous citrus fruit with decent weight on the finish. Drink now-2017.  

Importer: Terlato International and Mentzendorff (UK)",2012 Chanson Père & Fils Beaune 1er Cru Bastion,RP 84
101,Oratoire Chanson,Macon la Roche Vineuse,"The 2012 Macon La Roche Vineuse is now one of Chanson’s main wines in the Maconnais. It has a clean and fresh, slightly austere bouquet at first, although it unwinds nicely in the glass. The palate is clean and fresh, with sour lemon and a touch of orange rind on the entry, quite spicy on the front palate with a short and punchy, fresh finish. Drink now-2016.  

Importer: Terlato International and Mentzendorff (UK)",2012 Chanson Père & Fils Macon la Roche Vineuse,RP 84
102,Oratoire Chanson,Saint Veran,"The 2012 Saint Veran is equipped with good intensity on the nose: hints of lemon curd and shaved almond here. The palate is simple and balanced, a little soft in the mouth and perhaps needing more backbone toward the finish, but there is good persistency. Fine. Drink now-2016.  

Importer: Terlato International and Mentzendorff (UK)",2012 Chanson Père & Fils Saint Veran,RP 84
103,Oratoire Chanson,Pernand-Vergelesses 1er Cru En Caradeux Blanc,"The 2012 Pernand-Vergelesses 1er Cru Les Caradeux comes from two hectares of vine planted in 1955, with Pinot Blanc and then a hectare of Chardonnay in 1992. It has a rather simple, slightly dusty bouquet that needs to demonstrate more fruite. The palate is better than the nose with chewy citrus fruit and good acidity, although it feels quite foursquare on the finish. Drink now-2016.  

Importer: Terlato International and Mentzendorff (UK)",2012 Chanson Père & Fils Pernand-Vergelesses 1er Cru En Caradeux Blanc,RP 84
104,Oratoire Chanson,Puligny-Montrachet Village,"The 2012 Puligny-Montrachet Villages, coming mainly from just under the climat of La Moucheres, has a light, crisp nose that lacks quite the same vigor as the Meursault. The palate is clean and fresh on the entry but lacking complexity on the slightly anonymous finish. Drink now-2016.  

Importer: Terlato International and Mentzendorff (UK)",2012 Chanson Père & Fils Puligny-Montrachet Village,RP 84
105,Oratoire Chanson,Bourgogne Chardonnay,"The 2012 Bourgogne Chardonnay comes from mostly the Cote de Beaune and the Cote Chalonnaise and is vinified 15% in oak demi-muids. It has a bright and lively bouquet with touches of almond and brioche that is nicely detailed for a Bourgogne Chardonnay. The palate is crisp on the entry with pointed acidity, although I feel it needs more substance on the back-palate to justify the attractive aromatics. Drink now.  There is no oak used in any of Chanson’s Maconnais wines. 

Importer: Terlato International and Mentzendorff (UK)",2012 Chanson Père & Fils Bourgogne Chardonnay,RP 84
106,Oratoire Chanson,Chassagne-Montrachet Village,"The 2012 Chassagne-Montrachet is sourced around half from Chanson’s own vines and supplemented by contracted fruit, mainly from the northern side of the village. It has a light, slightly earthy bouquet that needs more vigor and more of Chassagne’s joie-de-vivre. The palate has a pleasing entry of red apple and a hint of mandarin, moderate acidity, but a rather foursquare finish. Drink now-2016.  

Importer: Terlato International and Mentzendorff (UK)",2012 Chanson Père & Fils Chassagne-Montrachet Village,RP 84
107,Oratoire Chanson,Rully Village,"The 2012 Rully has a straightforward nose with green-apple and lemon peel, although it needs more vigor and personality. The palate is clean but rather simple, an easy-drinking Rully to enjoy over the next year. Drink now-2015.  

Importer: Terlato International and Mentzendorff (UK)",2012 Chanson Père & Fils Rully Village,RP 84
108,Oratoire Chanson,Chablis 1Er Cru Montmains,"The 2012 Chablis 1er Cru Montmains has a rather sullen, inarticulate nose that does little even with vigorous aeration. The palate is balanced and primal with light grassy notes toward the monotone finish. This is a very unresponsive showing. Drink now-2016.  

Readers should check my separate report on Chanson’s 2012s. I chose to parse these away to accompany the rest of the Chablis tasting notes.

Importer: Terlato International and Mentzendorff (UK)",2012 Chanson Père & Fils Chablis 1Er Cru Montmains,RP 84
109,Oratoire Chanson,Savigny-lès-Beaune 1er Cru Les Haut Marconnets Blanc,"The 2012 Savigny-les-Beaune 1er Cru Hauts Marconnets comes from two hectares of vineyard that was transferred from Pinot Noir to Chardonnay in the mid-1990s. There is a slight SO2 reduction on the nose that slightly suppresses the fruit and terroir expression. The palate is also a little smudged by the sulfur and consequently it is missing definition and finesse on the finish. This is difficult to read at the moment. 

Importer: Terlato International and Mentzendorff (UK)",2012 Chanson Père & Fils Savigny-lès-Beaune 1er Cru Les Haut Marconnets Blanc,RP 87
110,Oratoire Chanson,Vire Clesse,"The 2011 Vire-Clesse has a clean, ripe citrus and almond tinged nose. The palate is very simple, but it is clean and fresh with a light patisserie finish.

Like other negociants based further north in the Cote d’Or, the Macon offerings were a little inconsistent, though two stepped up to the mark.

No known US importer.",2011 Chanson Père & Fils Vire Clesse,RP 87
111,Oratoire Chanson,Macon la Roche Vineuse,"The 2011 Macon-La Roche-Vineuse has a lifted bouquet with apple peel, pear and a touch of nectarine that is well-defined but needs more vigor. The palate is nicely balanced with hints of white peach and nectarine on the entry, and a touch of spice on the sidelines, although the finish shows some attenuation and dryness. Drink now.  

Like other negociants based further north in the Cote d’Or, the Macon offerings were a little inconsistent, though two stepped up to the mark.

No known US importer.",2011 Chanson Père & Fils Macon la Roche Vineuse,RP 87
112,Oratoire Chanson,Fleurie,"Recent quality enhancements under the new owners of old line Beaune negociant Chanson extend to their line of Beaujolais, as witness this 2006 Fleurie. Tart purple plum, toasted pecan, soy, and wet stone mingle in a juicy, refined, by no means simple wine that is ripe, free of superficial sweetness and with satisfying length.

Importer: Terlato Wines International, Lake Bluff, IL; tel. (847) 604-8900",2006 Chanson Père & Fils Fleurie,RP 87
113,Oratoire Chanson,Chambertin Clos de Bèze Grand Cru,"The Chanson 2005 Chambertin Clos de Beze displays a lovely nose of black fruits, tea, citrus zest, rose petal and roasted red meat. Impressively clear and bright in the mouth, this packs in abundant, fine-grained tannin and finishes brightly and authoritatively with blackberry, licorice, black tea, salted, roasted meat, and chalk dust. It seems capable of improving over a 7-10 year period. Also recommended: 2005 Beaune Teurons (85).

Importer: Terlato Wines International, Lake Bluff, IL; tel. (847) 604 8900",2005 Chanson Père & Fils Chambertin Clos de Bèze Grand Cru,RP 87
