,producer_name,product_name,description,full_name,critic_score
105,Domaine Francois Raveneau,Old Vine Series Pofadder,"The 2011 Old Vine Series Pofadder is pure Cinsault from the Riebeek Mountain cropped at 28 hectoliters per hectare, then whole cluster fermented in an open-top fermenter. It has a pale light cherry color. The nose is pure unadulterated red cherry fruit – not complex but brilliantly defined. The palate has not so much “brightness,” but a luminosity emanating from the fruit. As such, it seems weightless in the mouth, charming because of its simplicity. You will finish a bottle with a smile on your face. Drink now-2020+.  

You gotta love the eminence gris, the “Gandalf” of Swartland winemakers, Eben Sadie. Curiously, when I sat down with him at the Cape Show it was the first time we had met. He assured me that his samples had been safely despatched for my attention – the only problem being that he had sent them to the wrong side of the Atlantic. C’est la vie. Eben told me that he is withdrawing from his venture in Priorat so that he can focus entirely upon South Africa and that can only be a good thing for the country’s wine industry. Eben is a man full of principles and ideals that he is unafraid to see carried out in his wines, which in my opinion are aligning closer to his vision of what they should be with every vintage. Now let us move on to Eben’s Old Vine Series of wines. Let me make it clear that these very limited bottlings are as much an intellectual exercise as a sensory one. If you are seeking wines that mean something – then you should learn about them first, understand where Eben is coming from and then appreciate them for what they represent as much as how they taste. So my scores are in some ways irrelevant here. I just urge readers to understand them, try one out, make up their own mind, drop me a line and tell me what you think. And because they are so individual and I have only tasted the once or twice, I have refrained from drinking windows, but suggest that for the most part while they can be enjoyed young, they are also well worth cellaring.

Importer: Broadbent Selections, San Francisco, CA; tel. (415) 931-1725 and Fields, Morris & Verdin in the UK",2011 Sadie Family Old Vine Series Pofadder,RP 92
106,Domaine Francois Raveneau,Palladius,"The 2010 Palladius is a blend of (takes a deep breath) Chenin, Grenache Blanc, Viognier, Roussanne, Marsanne, Clairette, Semillon Blanc, Semillon Gris, Palomino and Verdelho. This choir of white varieties is aged for 24 months in a combination of old wooden casks, concrete eggs and amphora. It has a very fine bouquet with light pressed flowers, a touch of hazelnut and hints of orange blossom. The palate is where it all happening with crisp acidity, a vivacious white with crisp apricot, orange peel and passion fruit. It is tightly coiled towards the finish, focusing upon precision rather than power. This is a wine that demands respect. Drink now-2019+  

You gotta love the eminence gris, the “Gandalf” of Swartland winemakers, Eben Sadie. Curiously, when I sat down with him at the Cape Show it was the first time we had met. He assured me that his samples had been safely despatched for my attention – the only problem being that he had sent them to the wrong side of the Atlantic. C’est la vie. Eben told me that he is withdrawing from his venture in Priorat so that he can focus entirely upon South Africa and that can only be a good thing for the country’s wine industry. Eben is a man full of principles and ideals that he is unafraid to see carried out in his wines, which in my opinion are aligning closer to his vision of what they should be with every vintage. Now let us move on to Eben’s Old Vine Series of wines. Let me make it clear that these very limited bottlings are as much an intellectual exercise as a sensory one. If you are seeking wines that mean something – then you should learn about them first, understand where Eben is coming from and then appreciate them for what they represent as much as how they taste. So my scores are in some ways irrelevant here. I just urge readers to understand them, try one out, make up their own mind, drop me a line and tell me what you think. And because they are so individual and I have only tasted the once or twice, I have refrained from drinking windows, but suggest that for the most part while they can be enjoyed young, they are also well worth cellaring.

Importer: Broadbent Selections, San Francisco, CA; tel. (415) 931-1725 and Fields, Morris & Verdin in the UK",2010 Sadie Family Palladius,RP 92
107,Domaine Francois Raveneau,Columella,"The 2009 Columella is a blend of Syrah and Mourvedre that is basket pressed and matured over twelve months in 225-liter and a 45-hectoliter foudre. Having tasted this last year, I found the nose to be initially reticent, but it unfurls to reveal very fragrant strawberry, rose petal and orange blossom aromas that are very discrete. The palate is medium-bodied with very fine tannins and it is certainly a less concentrated, muscular style of Columella than Eben Sadie produced in the past. It is feminine and refined with wonderful focus on the caressing finish. Drink now-2019+   

You gotta love the eminence gris, the “Gandalf” of Swartland winemakers, Eben Sadie. Curiously, when I sat down with him at the Cape Show it was the first time we had met. He assured me that his samples had been safely despatched for my attention – the only problem being that he had sent them to the wrong side of the Atlantic. C’est la vie. Eben told me that he is withdrawing from his venture in Priorat so that he can focus entirely upon South Africa and that can only be a good thing for the country’s wine industry. Eben is a man full of principles and ideals that he is unafraid to see carried out in his wines, which in my opinion are aligning closer to his vision of what they should be with every vintage. Now let us move on to Eben’s Old Vine Series of wines. Let me make it clear that these very limited bottlings are as much an intellectual exercise as a sensory one. If you are seeking wines that mean something – then you should learn about them first, understand where Eben is coming from and then appreciate them for what they represent as much as how they taste. So my scores are in some ways irrelevant here. I just urge readers to understand them, try one out, make up their own mind, drop me a line and tell me what you think. And because they are so individual and I have only tasted the once or twice, I have refrained from drinking windows, but suggest that for the most part while they can be enjoyed young, they are also well worth cellaring.

Importer: Broadbent Selections, San Francisco, CA; tel. (415) 931-1725 and Fields, Morris & Verdin in the UK",2009 Sadie Family Columella,RP 92
108,Domaine Francois Raveneau,Palladius,"Fermented in a combination of 500-liter barrels, foudres and cement, the 2009 Palladius is a blend of (deep breath) old Chenin Blanc, Roussanne, Marsanne, Grenache Blanc, Viognier, Verdelho, Clairette and Palomino aged for two years in barrel. It has a crystalline bouquet with scents of dried honey, beeswax, hazelnut, broom and a faint touch of pinecone. The palate is very well balanced with good acidity and precision; notes of walnut, honeysuckle, orange zest and a little spice. It displays impressive persistence in the mouth and you find yourself contemplating this wine long after you have swallowed it, each sip slightly different to the last. Sublime. Drink now-2020.  

Only the wineries of great winemakers are worth vandalizing. This is exactly what happened to Eben Sadie in Priorat recently. Jealous neighbours? Probably. Rather, they should have sat down with him and learnt how to make world-class wine. Eben is the outspoken, peripatetic, terroir-obsessed winemaker who has been instrumental in putting Swartland on the map. He produces a small portfolio of comparatively expensive, but highly coveted wines based on Rhone varieties sourced from his seemingly never-ending search for pockets of old bush vine and unique terroirs. These are cerebral wines built to age. My only criticism is that older vintages have been rather brawny and alcoholic, so I was pleased to hear courtesy of part-time vineyard manager, Brian MacRobert, that Eben is seeking to reduce alcohol in the future. Eben was actually in London when I visited and it was Brian who took me through the wines as well as barrel selections for the 2010 vintage. He also produces his own label “Tobias,” which was impressive, so keep an eye out for his name in the future.

Importer: A&B Imports, 660 South Lucile Street, Seattle, WA 98108-2640, United States. Tel 206-332-0320.",2009 Sadie Family Palladius,RP 92
109,Domaine Francois Raveneau,Columella,"The 2008 Columella is a Shiraz based blend with a little Mourvedre grown on mainly granite soils and aged for two years in barrels. It has a very distinct bouquet with vibrant, well defined, wild dark berried fruit intermingling with subtle aromas of dark plum, blackberry leaf and a touch of cassis all with great precision. The palate is medium-bodied with fine but sturdy tannins, supremely well balanced with superb acidity and expression, finishing with great mineralite on the finish that has slight blur of alcohol. Drink 2013-2020.  

Only the wineries of great winemakers are worth vandalizing. This is exactly what happened to Eben Sadie in Priorat recently. Jealous neighbours? Probably. Rather, they should have sat down with him and learnt how to make world-class wine. Eben is the outspoken, peripatetic, terroir-obsessed winemaker who has been instrumental in putting Swartland on the map. He produces a small portfolio of comparatively expensive, but highly coveted wines based on Rhone varieties sourced from his seemingly never-ending search for pockets of old bush vine and unique terroirs. These are cerebral wines built to age. My only criticism is that older vintages have been rather brawny and alcoholic, so I was pleased to hear courtesy of part-time vineyard manager, Brian MacRobert, that Eben is seeking to reduce alcohol in the future. Eben was actually in London when I visited and it was Brian who took me through the wines as well as barrel selections for the 2010 vintage. He also produces his own label “Tobias,” which was impressive, so keep an eye out for his name in the future.

Importer: A&B Imports, 660 South Lucile Street, Seattle, WA 98108-2640, United States. Tel 206-332-0320.",2008 Sadie Family Columella,RP 92
110,Domaine Francois Raveneau,Chablis 1er Cru Montmains,"Raveneau's 2010 Chablis 1er Cru Montmains is showing beautifully, bursting from the glass with an expressive bouquet of green apples, white flowers, ripe Meyer lemons and wet stones. On the palate, the wine is medium to full-bodied and precise but enveloping, with an elegantly textural attack, ripe but racy acids and a long, stony finish. As is often the case, this is among Raveneau's most open and accessible 2010s, and its youthful charm already makes it hard to resist.",2010 Domaine Raveneau Chablis 1er Cru Montmains,RP 93
111,Domaine Francois Raveneau,Chablis 1er Cru Butteaux,"This bottle derived from a special cuvée of Raveneau's 1986 Chablis 1er Cru Butteaux that the Domaine matured in new barrels. When they didn’t like the result, the wine was bottled separately and forgotten in a garage. Then, some 30 years later, the Raveneau family allowed a local restaurant to take their pick. This was the best bottle that I’ve encountered to date, and the wood influence—which can sometimes be quite prominent—was barely discernible. Indeed, in a blind tasting, it would have been hard to tell the wine apart from Raveneau’s regular 1986 Butteaux, which is why I deem this note worthy of publication. Offering up a honeyed bouquet of mandarin, saffron, fresh mushroom and iodine, it's medium to full-bodied, satiny and textural, with a lively spine of acidity, fine depth at the core and an immensely long, sapid finish. As longtime Chablis-lovers will know, Raveneau's 1986s are fabulous, as this Butteaux reminded me.",1986 Domaine Raveneau Chablis 1er Cru Butteaux,RP 93
112,Domaine Francois Raveneau,Chablis Grand Cru Valmur,"The 2017 Chablis Grand Cru Valmur is brilliant, unwinding in the glass with a complex bouquet that mingles aromas of Meyer lemon and white peach with notes of oyster shell, iodine, wet stones, blanched almonds and wheat toast. On the palate, it's full-bodied, deep and searingly concentrated, with racy acids, chewy structuring extract and a long, precise and mouthwatering finish. Cropped at a mere 13 hectoliters per hectare, it nonetheless retains superb balance and a very promising sense of reserve.",2017 Domaine Raveneau Chablis Grand Cru Valmur,RP 93
113,Domaine Francois Raveneau,Chablis Grand Cru Clos,"Raveneau's 2017 Chablis Grand Cru Clos is also immensely impressive, offering up aromas of citrus oil and preserved lemons, orange rind, yellow orchard fruit, almond paste and fresh pastry that are very subtly inflected by a light touch of oak spice. On the palate, it's full-bodied, deep and layered, with immense concentration, a broad-shouldered, textural profile and a long, powerful finish. In a blind tasting, this is the one wine in the portfolio that might almost pass for a grand cru from the Côte de Beaune; and in that sense, Chablis purists might be tempted to express a preference for the Valmur this year, but there is no denying that this is an extremely compelling Les Clos.",2017 Domaine Raveneau Chablis Grand Cru Clos,RP 93
114,Domaine Francois Raveneau,Chablis Grand Cru Blanchot,"The 2017 Chablis Grand Cru Blanchot is showing brilliantly, delivering a complex bouquet of honeysuckle, smoke, mandarin and wheat toast. On the palate, it's full-bodied, layered and satiny-textured, with striking concentration, lively acids and a pure, precise finish. From the domaine's oldest parcel—planted in 1936—this is a powerful, ineffably complete Blanchot that will be well worth following for three decades.",2017 Domaine Raveneau Chablis Grand Cru Blanchot,RP 93
115,Domaine Francois Raveneau,Chablis 1er Cru Butteaux,"A brilliant wine that numbers among the finest recent renditions of this cuvée, Raveneau's 2017 Chablis 1er Cru Butteaux wafts from the glass with a complex bouquet of lemon oil, green apple, dried white flowers, almond paste and iodine. On the palate, it's medium to full-bodied, satiny and layered, with terrific depth and concentration, racy acids and exquisite textural finesse. Impeccably balanced, this is a strikingly elegant, complete Butteaux that's somewhat reminiscent of the domaine's 2010, though I suspect it will drink well sooner than that wine.",2017 Domaine Raveneau Chablis 1er Cru Butteaux,RP 93
116,Domaine Francois Raveneau,Chablis 1er Cru Montmains,"The 2017 Chablis 1er Cru Montmains has also realized all the potential I saw last year, unwinding in the glass with a youthfully reserved bouquet of green apple, white flowers, wheat toast and smoke. On the palate, it's medium to full-bodied, tensile and tight-knit, with fine concentration, racy acids and a long, incisive finish. This is well worth seeking out and is an especially good candidate for cellaring.",2017 Domaine Raveneau Chablis 1er Cru Montmains,RP 93
117,Domaine Francois Raveneau,Chablis 1er Cru Montée de Tonnerre,"The 2017 Chablis 1er Cru Montée de Tonnerre is also performing well, despite what was a challenging vintage for the Raveneau family's holdings in this, their emblematic premier cru. Offering up aromas of ripe Meyer lemon, green apples, white flowers and almond paste, it's medium to full-bodied, deep and layered, with a broader, more powerful profile than the Butteaux but with less cut and not quite the same length on the finish.",2017 Domaine Raveneau Chablis 1er Cru Montée de Tonnerre,RP 93
118,Domaine Francois Raveneau,Chablis 1er Cru Vaillons,"Confirming its promise from barrel, the 2017 Chablis 1er Cru Vaillons bursts from the glass with notes of fresh peach, citrus blossom, green orchard fruit, beeswax and almond paste. On the palate, it's medium to full-bodied, ample and layered, with a broad, textural attack, lively acids and excellent concentration. While it's one of the more expressive wines in the range it will reward some bottle age.",2017 Domaine Raveneau Chablis 1er Cru Vaillons,RP 93
119,Domaine Francois Raveneau,Chablis 1er Cru Forêt,"The 2017 Chablis 1er Cru Forêt is showing very well, bursting with scents of orange rind, green apple, white peach and spring flowers. On the palate, it's medium to full-bodied, ample and fleshy, with an elegantly textural attack, a pretty core of fruit and a long, precise finish. This is quite reminiscent of the 2010 rendition chez Raveneau, and it is well worth seeking out.",2017 Domaine Raveneau Chablis 1er Cru Forêt,RP 93
120,Domaine Francois Raveneau,Chablis Villages,"Aromas of crisp white peach and green apples mingling with notes of oyster shell, white flowers and almond paste introduce Raveneau's 2017 Chablis Villages, a medium to full-bodied, ample and elegantly satiny wine with a lively spine of acidity, good depth and dimension, and a long, stony and very delicately wood-inflected finish. This is the finest rendition of this cuvée to date, and while it will reward some bottle age, it should offer a broad drinking window.",2017 Domaine Raveneau Chablis Villages,RP 93
121,Domaine Francois Raveneau,Petit Chablis,"The 2017 Petit Chablis reveals pretty aromas of white flowers, citrus zest, fresh peach and crisp green apple, followed by a medium to full-bodied, lively palate that's pure, precise and delicately textural. Bottled only in magnum, these vines—which are located on the plateau above the grand cru slope—were only planted in 2010, but they're already delivering terrific results.",2017 Domaine Raveneau Petit Chablis,RP 93
122,Domaine Francois Raveneau,Chablis 1er Cru Montée de Tonnerre,"The 2014 Chablis 1er Cru Montée de Tonnerre confirms its status as one of Raveneau's best renditions of this site over the last two decades, unfurling in the glass with a textbook bouquet of lemon oil, crisp green orchard fruit, oyster shell and anise, framed by light reduction that dissipates in the glass. On the palate, the wine is medium to full-bodied, elegantly glossy and seamlessly layered, with excellent concentration and tension at the core, concluding with a long, precise and penetrating finish. This wine is evolving at a glacial pace and is still far from reach its peak, but its quality is impossible to miss.",2014 Domaine Raveneau Chablis 1er Cru Montée de Tonnerre,RP 93
123,Domaine Francois Raveneau,Chablis 1er Cru Montée de Tonnerre,"Served alongside the 2014 vintage, the 2012 Chablis 1er Cru Montée de Tonnerre is also showing very well indeed, offering up a riper bouquet of fresh peach, green apple, beeswax and oyster liquor that's also framed by a light touch of reduction and reveals a very delicate touch of recently used oak influence. On the palate, the wine is medium to full-bodied, broad and satiny, with more amplitude and flesh, with a deep, concentrated core. While it's balanced by racy acids, this is broader shouldered a more powerful than the 2014 but can't match the latter's tension and precision. Jean-Marie Raveneau observed that spring frosts and July hail reduced the crop by some 40% and that the berries were small and concentrated, comparing the wines to the domaine's superb 1986 vintage.",2012 Domaine Raveneau Chablis 1er Cru Montée de Tonnerre,RP 93
124,Domaine Francois Raveneau,Chablis Grand Cru Clos,"A complex bouquet of sweet citrus oil, white flowers, oatmeal, mandarin, pastry cream and beeswax, framed by light reduction, introduces the 2010 Chablis Grand Cru Clos, a full-bodied, satiny-textured wine with a broad, ample attack and a deep, layered mid-palate that's powerful and muscular in profile, concluding with a long, expansive finish. This is a benchmark Les Clos from Raveneau, and to my palate it also ranks as the finest rendition of this vineyard produced this year.",2010 Domaine Raveneau Chablis Grand Cru Clos,RP 93
125,Domaine Francois Raveneau,Chablis 1er Cru Montée de Tonnerre,"Notes of oatmeal, waxy citrus rind, crisp yellow apples and white flowers introduce the 2010 Chablis 1er Cru Montée de Tonnerre, a medium to full-bodied, satiny and multidimensional wine that has begun to acquire some supplemental texture with bottle age while remaining lively and precise, concluding with an elegantly chalky finish. The 2010 isn't as powerful as the brooding 2012 served alongside, nor is it as tensile and incisive as the 2014, but it is on a similar qualitative level and numbers among the vintage's high points.",2010 Domaine Raveneau Chablis 1er Cru Montée de Tonnerre,RP 93
126,Domaine Francois Raveneau,Chablis Grand Cru Clos,"The 2008 Chablis Grand Cru Clos is the purists' choice, unfurling in the glass with a classy bouquet of tangerine, lemon oil, oyster liquor and beeswax. On the palate, the wine is full-bodied, elegantly glossy and incisive, built around a bright line of acidity that still imparts more tension and energy than is to be found in the 2010 vintage tasted alongside, but it has plenty of concentration and flesh on its structural bones, too. This is a powerful but precise rendition of Les Clos that is still only entering adolescence.",2008 Domaine Raveneau Chablis Grand Cru Clos,RP 93
127,Domaine Francois Raveneau,Chablis Grand Cru Clos,"The 2005 Chablis Grand Cru Clos is riper and more sun-kissed in profile than the 2008 and 2002 vintages that bracketed it, offering up a rich bouquet of apples, iodine and pastry cream that's framed by notes of smoky reduction. On the palate, the wine is full-bodied, rich and fleshy, with a textural attack, good depth and concentration, but without the lively, incisive acids and precise fruit tones that define the classic years. This is a powerful, brawny Les Clos but purists will want to gravitate toward the racier vintages.",2005 Domaine Raveneau Chablis Grand Cru Clos,RP 93
128,Domaine Francois Raveneau,Chablis Grand Cru Clos,"The 2002 Chablis Grand Cru Clos is showing brilliantly and numbers among the high points of this tasting. Unfurling in the glass with a bouquet of ripe lemons, oyster shell, dried white flowers, beeswax and pastry cream, it's full-bodied, envelopingly satiny and layered, with superb depth at the core, succulent acids and a long, saline finish, distinguished above all by an ineffable sense of completeness. This is a spectacular Clos that has just arrived at early maturity.",2002 Domaine Raveneau Chablis Grand Cru Clos,RP 93
129,Domaine Francois Raveneau,Chablis Grand Cru Clos,"The 1998 Chablis Grand Cru Clos was mildly corked, so I'll refrain from offering a score. But the wine revealed a mature, honeyed bouquet with notes of mandarin and lanolin, followed by a full-bodied, deep and dense palate with plenty of tension and cut. A pristine bottle would be outstanding.",1998 Domaine Raveneau Chablis Grand Cru Clos,RP 93
130,Domaine Francois Raveneau,Chablis Grand Cru Clos,"The 1992 Chablis Grand Cru Clos is drinking superbly well, wafting from the glass with an initially exotic bouquet of mandarin, passionflower, beeswax and citrus blossom that's marked by a touch of botrytis but becomes more classical with aeration, segueing into scents of ripe citrus oil and botanicals reminiscent of a mature Sancerre from Edmond Vatan or François Cotat. On the palate, the wine is full-bodied, layered and elegantly textural, with a broad attack, excellent concentration and depth at the open but vibrant core, concluding with a long, precise finish. This should maintain its plateau for another decade or more, but it is hard to resist today.",1992 Domaine Raveneau Chablis Grand Cru Clos,RP 93
131,Domaine Francois Raveneau,Chablis 1er Cru Montée de Tonnerre,"This bottle of the 1990 Chablis 1er Cru Montée de Tonnerre derives from a special cuvée that was never released by the Raveneau family, so I've refrained from giving a score but included this note for interest. In times gone by, Chablis was vinified and sold in new half-barrels (called ""feuilletes"") to be bottled by the purchaser: winemaking was more oxidative (""air is the wine's friend,"" François Raveneau used to say), with two rackings and 18 months of élevage. To celebrate the birth of his son, Jean-Marie Raveneau attempted something similar in 1990, keeping two new (full-sized) barrels of Montée de Tonnerre separate from the main cuvée and racking them twice before bottling. Offering up aromas of burnished apple, beeswax, tangerine oil, iodine, subtle spices and nougat, the wine has integrated its new oak quite well, though it's higher-toned than the regular cuvée. On the palate, it's medium to full-bodied and ample but precise, with tangy acids and a pure, mineral finish. This is certainly a fascinating Chablis!",1990 Domaine Raveneau Chablis 1er Cru Montée de Tonnerre,RP 93
132,Domaine Francois Raveneau,Chablis Grand Cru Clos,"The 2016 Chablis Grand Cru Clos is the most reserved wine in the cellar, slowly unfurling with notes of lemon oil, spring flowers and wet stones, without ever revealing the full expression of fruit that will come with some time in bottle. On the palate, it's full-bodied, deep and powerful, with the most concentration, texture and extract of any wine in the cellar, structured around a succulent but soft line of acidity, the finish lent lift by subtle but mouthwatering grip. This will age on its concentration more than its acids, but it should develop very well in bottle.",2016 Domaine Raveneau Chablis Grand Cru Clos,RP 93
133,Domaine Francois Raveneau,Chablis Grand Cru Valmur,"The 2016 Chablis Grand Cru Valmur is a rich, exotic rendition of this great bottling, exhibiting aromas of honeyed peach, crisp apricot and sweet spices. On the palate, it's full-bodied, powerful and layered, with a deep and ample mid-palate, concluding with a long, saline finish. It's a textural, gourmand Valmur that I suspect may resemble the 2001 vintage when it reaches maturity.",2016 Domaine Raveneau Chablis Grand Cru Valmur,RP 93
134,Domaine Francois Raveneau,Chablis Grand Cru Blanchot,"The 2016 Chablis Grand Cru Blanchot wasn't frosted, and it's one of the highlights of the range chez Raveneau this year, wafting from the glass with a lovely bouquet of white flowers, Meyer lemon, honeycomb and crisp pear. On the palate, it's full-bodied, satiny and concentrated, with a deep core, juicy acids and a long, beautifully delineated finish. It's a superb Blanchot that will develop gracefully for two decades or more.",2016 Domaine Raveneau Chablis Grand Cru Blanchot,RP 93
135,Domaine Francois Raveneau,Chablis 1er Cru Butteaux,"Raveneau's 2016 Chablis 1er Cru Butteaux is excellent, offering up a youthfully reserved bouquet of apple, white peach, beeswax and dried flowers. On the palate, it's medium to full-bodied, with lovely texture, considerable mid-palate amplitude and a bright line of acidity, concluding with a firm, salty finish that balances its somewhat gourmand attack. Along with the Vaillons, the Butteaux stood out as one of the most complete of Raveneau's premiers crus this year, revealing more and more nuance over several days. Right now, it's quite closed, but I won't be surprised if it becomes quite musky and exotic after a few years in the cellar.",2016 Domaine Raveneau Chablis 1er Cru Butteaux,RP 93
136,Domaine Francois Raveneau,Chablis 1er Cru Vaillons,"The 2016 Chablis 1er Cru Vaillons is showing particularly well from bottle, exhibiting aromas of lemon oil, white flowers, green apples and a light framing of reduction. On the palate, it's medium to full-bodied, glossy and textural, with excellent concentration, chewy structure and a long, intense finish. It's one 2016 that can go head to head with its 2017 counterpart.",2016 Domaine Raveneau Chablis 1er Cru Vaillons,RP 93
137,Domaine Francois Raveneau,Chablis 1er Cru Montmains,"The 2016 Chablis 1er Cru Montmains exhibits notes of mandarin oil, crisp apple and honeycomb, followed by a glossy, full-bodied and expansive palate, with ripe acids, good concentration and chewy extract. It's a more textural, generous expression of the vintage that will offer a lot of pleasure at the table.",2016 Domaine Raveneau Chablis 1er Cru Montmains,RP 93
138,Domaine Francois Raveneau,Chablis 1er Cru Montée de Tonnerre,"From one of the parcels that suffered the most in this challenging vintage, the 2016 Chablis 1er Cru Montée de Tonnerre offers up notes of citrus zest, pear, lemongrass and anise. On the palate, it's full-bodied, rounded and very glossy, with good concentration and stony depth but an atypically gourmand, textural profile. It's a lovely wine, but it isn't one of the great classics from this superb vineyard.",2016 Domaine Raveneau Chablis 1er Cru Montée de Tonnerre,RP 93
139,Domaine Francois Raveneau,Chablis Villages,"The 2016 Chablis Villages wasn't too heavily impacted by the year's frosts, and it's quite classic in profile, offering up aromas of lemon oil, grapefruit pith, white flowers and crisp apples. On the palate, it's medium to full-bodied, elegantly glossy and bright, with a fleshy core underpinned by bright acids and a tangy, mouthwatering finish.",2016 Domaine Raveneau Chablis Villages,RP 93
140,Domaine Francois Raveneau,Chablis 1er Cru Forêt,"From a parcel of younger vines, the 2016 Chablis 1er Cru Forêt offers up attractive aromas of lemon, green apple, oystershell and spring flowers. On the palate, it's medium to full-bodied, glossy and pure, with racy acids, attractive purity and a delicately chalky finish. It's one of the most elegantly open-knit wines in the Raveneau cellar.",2016 Domaine Raveneau Chablis 1er Cru Forêt,RP 93
141,Domaine Francois Raveneau,Petit Chablis,"A discreet but pretty nose of peach and citrus introduces the 2016 Petit Chablis, a medium-bodied, gourmand wine with glossy texture and a generous core of fruit. These young vines suffered in the frost, yielding a mere 15 hectoliters per hectare that attained 13% natural alcohol—not a common occurrence in this appellation, needless to say. Enjoy it in its vibrant youth.",2016 Domaine Raveneau Petit Chablis,RP 93
142,Domaine Francois Raveneau,Chablis 1er Cru Butteaux,"The 2014 Chablis 1er Cru Butteaux is a brilliant young wine, offering up a classy bouquet of minty green apple, salty oystershells, lemon oil, wet stones and subtle white flowers. On the palate, it's medium to full-bodied, ample but controlled, with a stunning alliance of elegantly glossy texture and tangy acidity. Structurally, the wine is quite tight-knit and firm at the core, with exceptional depth, though such is its balance and harmony that it's deceptively drinkable today. The true fireworks, however, will be reserved for those with the patience to cellar this Chablis for another 6 or 7 years. A strong case could be made that the 2014 is the finest Raveneau Butteaux in a decade.",2014 Domaine Raveneau Chablis 1er Cru Butteaux,RP 93
143,Domaine Francois Raveneau,Chablis Villages,"The 2014 Chablis Villages from Domaine Raveneau is excellent, offering up a classy bouquet of lemon oil, green apple, beeswax and subtle almond paste. On the palate, it's medium to full-bodied, elegantly textural and bright, with good depth at the core and a tangy, saline finish. Like many 2014s, this is beginning to shut down, and while it's still delicious, I'd be inclined to forget remaining bottles for 3 or 4 years.",2014 Domaine Raveneau Chablis Villages,RP 93
144,Domaine Francois Raveneau,Chablis Grand Cru Valmur,"The 2011 Chablis Grand Cru Valmur is excellent, unfurling in the decanter and glass with notes of confit lemon, citrus zest, fresh pastry and a light framing of reduction. On the palate, it's full-bodied, multidimensional and substantial, with this cuvée's characteristic marriage of texture, concentration and focus, concluding with a long finish. Along with the Clos, Valmur is always Raveneau's most backward wine, but in the precocious 2011 vintage it can already be approached with pleasure. Those seeking to catch it at its peak, however, should wait another 4 or 5 years and follow it for a further 10.",2011 Domaine Raveneau Chablis Grand Cru Valmur,RP 93
145,Domaine Francois Raveneau,Chablis 1er Cru Forêt,"Raveneau's 2011 Chablis 1er Cru Forêt is drinking very well, offering up an expressive nose of preserved lemon, white flowers, beeswax and even creamy white peach. On the palate, the wine is medium to full-bodied and elegantly glossy, with good depth and concentration, underpinned by racy acids. While some of the more tight-knit 2011s in the Raveneau cellar still need a few more years—most notably the Montée de Tonnerre—readers who own this lovely Forêt, which surpassed my expectations, should feel no qualms about starting to pull corks.",2011 Domaine Raveneau Chablis 1er Cru Forêt,RP 93
146,Domaine Francois Raveneau,Chablis Grand Cru Valmur,"The 2009 Chablis Grand Cru Valmur is a brilliant wine that's still a mere adolescent as it approaches its tenth birthday, unfurling in the glass with notes of waxy lemon rind, lime zest, wheat toast and iodine, framed by light reduction. On the palate, it's full-bodied, satiny and concentrated, with immense density and controlled power, displaying a deep, tight-knit core and concluding with a long, mineral and beautifully defined finish. This is a fabulous rendition of Raveneau Valmur with its terroir front and center despite the warmth of the vintage.",2009 Domaine Raveneau Chablis Grand Cru Valmur,RP 93
147,Domaine Francois Raveneau,Chablis Grand Cru Blanchot,"At age ten, the 2007 Chablis Grand Cru Blanchot is still an adolescent, and a few more years of cellaring are recommended, but its quality is readily apparent. The wine unfurls in the glass with notes of lemon oil, fresh pastry, honeycomb, oystershell and dried white flowers. On the palate, it's full-bodied, layered and textural, with chewy old-vine extract, succulent acids and a deep, youthfully vibrant core. This represents an enticingly gourmand expression of 2007 Chablis and ranks as one of the vintage's highlights. I'd start pulling corks in earnest from 2020.",2007 Domaine Raveneau Chablis Grand Cru Blanchot,RP 93
148,Domaine Francois Raveneau,Chablis 1er Cru Montée de Tonnerre,"Raveneau's 2005 Chablis 1er Cru Montée de Tonnerre is beginning to drink beautifully as it approaches age 13, wafting from the glass with a complex bouquet of lemon oil, mandarin, drawn butter, iodine, beeswax and dried white flowers. On the palate, it's medium to full-bodied, deep and textural, with the mid-palate richness and generosity of a warm vintage but with a delineated, chalky finish that's faithful to the Montée de Tonnerre. This is a gourmand, fleshy vintage for Raveneau—though not to the extent of 2006 or 2003—but the wines are aging gracefully.",2005 Domaine Raveneau Chablis 1er Cru Montée de Tonnerre,RP 93
149,Domaine Francois Raveneau,Chablis Grand Cru Clos,"The 2003 Chablis Grand Cru Clos is still full of life, wafting from the glass with aromas of yellow orchard fruit, crème brûlée, confit lemon and warm oatmeal. On the palate, it's full-bodied, deep and textural, with a lavishly glossy attack and a deep, concentrated core that's amply endowed with chewy extract, concluding with a strikingly long finish. Given its gourmand, sun-kissed profile, this is certainly an atypical Les Clos, yet the slow pace of its evolution and its incredible intensity belie any facile generalizations about warm vintages. I suspect that as it matures, the terroir will become more and more prominent. Anyone wishing to speculate as to what a great 1947 Chablis might have tasted like in its youth should contemplate a bottle of Raveneau's 2003 Clos.",2003 Domaine Raveneau Chablis Grand Cru Clos,RP 93
