,producer_name,product_name,description,full_name,critic_score
194,Domaine Leroy,Vosne-Romanée 1er Cru Les Beaux Monts,"The 2012 Vosne-Romanee 1er Cru Les Beaux Monts demonstrated more reduction than the Aux Brulees at the time of tasting. The palate is very precise with fine tannins, feeling tensile in the mouth, with red pastilles and a touch of lemongrass on the precise, feminine finish. 

Lalou Bize-Leroy’s domaine wines are not the easiest to procure, but given that in 2012 the average rendement was a paltry 9hl/ha then I am envisaging a few lively “discussions” on the touchy subject of allocations. Lalou, suffering the sniffles when I visited but as energetic as always, was ecstatic about her 2012s, regaling them for their mineralite and terroir expression. She started picking on 17 September, a little earlier than others, and told me that the malo-lactics were a little tardier than usual because of the fresh acidity levels. Certainly some of the samples demonstrated a lot of reduction, more than Lalou was care to admit, but peering through them, there really were some quite astonishing wines in her midst. I speculate that the better Lalou’s wines, the more excited her two dogs behave during the tasting, and our two hour degustation was interspersed by manic tail wagging, the occasion tussle and one growling stand-off at the precise moment I had her magisterial Musigny in my glass. The journey through the grand crus was exhilarating, each suffused with untrammeled energy and tension, more expressive of their terroirs than the 2011s that I tasted back in July. There is a part of me that wants to by cynical given the stratospheric prices demanded, as if to say to Lalou: “Prove it.” And that’s the thing – they go ahead and prove that these are some of the finest Pinot Noirs produced on Earth. Readers should not that Lalou invited me to taste her 2012s either from barrel or later in bottle, whichever I prefer but not both due to miniscule quantities that are often just a single barrel, a position I completely respect and support. I would have chose the latter if I was being selfish, but the former to offer some guidance and some juxtaposition with other vignerons. Also, I did not taste the wines from Domaine d’Auvenay simply because the quantities are so depleted in 2012.

Importer: Martine’s Wines. Novato, CA; tel. (415) 883-040 and through Justerini & Brooks (UK)",2012 Domaine Leroy Vosne-Romanée 1er Cru Les Beaux Monts,RP (93-95)
195,Domaine Leroy,Vosne-Romanée 1er Cru Aux Brulées,"The 2012 Vosne-Romanee 1er Cru Aux Brulees has stunning mineralite on the nose. You can feel the limestone percolating through the red berry fruit on the nose to devastating effect. Its filigree tannins define the palate and there is a lovely white pepper note lining the entry. It feels long and sensual in the mouth with an intense and yet elegant finish. Complete – but like so many there is a solitary barrel this year. 

Lalou Bize-Leroy’s domaine wines are not the easiest to procure, but given that in 2012 the average rendement was a paltry 9hl/ha then I am envisaging a few lively “discussions” on the touchy subject of allocations. Lalou, suffering the sniffles when I visited but as energetic as always, was ecstatic about her 2012s, regaling them for their mineralite and terroir expression. She started picking on 17 September, a little earlier than others, and told me that the malo-lactics were a little tardier than usual because of the fresh acidity levels. Certainly some of the samples demonstrated a lot of reduction, more than Lalou was care to admit, but peering through them, there really were some quite astonishing wines in her midst. I speculate that the better Lalou’s wines, the more excited her two dogs behave during the tasting, and our two hour degustation was interspersed by manic tail wagging, the occasion tussle and one growling stand-off at the precise moment I had her magisterial Musigny in my glass. The journey through the grand crus was exhilarating, each suffused with untrammeled energy and tension, more expressive of their terroirs than the 2011s that I tasted back in July. There is a part of me that wants to by cynical given the stratospheric prices demanded, as if to say to Lalou: “Prove it.” And that’s the thing – they go ahead and prove that these are some of the finest Pinot Noirs produced on Earth. Readers should not that Lalou invited me to taste her 2012s either from barrel or later in bottle, whichever I prefer but not both due to miniscule quantities that are often just a single barrel, a position I completely respect and support. I would have chose the latter if I was being selfish, but the former to offer some guidance and some juxtaposition with other vignerons. Also, I did not taste the wines from Domaine d’Auvenay simply because the quantities are so depleted in 2012.

Importer: Martine’s Wines. Novato, CA; tel. (415) 883-040 and through Justerini & Brooks (UK)",2012 Domaine Leroy Vosne-Romanée 1er Cru Aux Brulées,RP (93-95)
196,Domaine Leroy,Corton-Renardes Grand Cru,"There are two pieces of the 2012 Corton-Renardes Grand Cru. It has a fragrant, floral bouquet that like so many of Lalou’s 2012s is exquisitely defined and intense, yet never over-powering. The palate is understated, nonchalant even, with perfect acidity and abundant sappy black fruit beautifully interwoven with the oak, segueing into quite a weighty, yet elegant finish. 

Lalou Bize-Leroy’s domaine wines are not the easiest to procure, but given that in 2012 the average rendement was a paltry 9hl/ha then I am envisaging a few lively “discussions” on the touchy subject of allocations. Lalou, suffering the sniffles when I visited but as energetic as always, was ecstatic about her 2012s, regaling them for their mineralite and terroir expression. She started picking on 17 September, a little earlier than others, and told me that the malo-lactics were a little tardier than usual because of the fresh acidity levels. Certainly some of the samples demonstrated a lot of reduction, more than Lalou was care to admit, but peering through them, there really were some quite astonishing wines in her midst. I speculate that the better Lalou’s wines, the more excited her two dogs behave during the tasting, and our two hour degustation was interspersed by manic tail wagging, the occasion tussle and one growling stand-off at the precise moment I had her magisterial Musigny in my glass. The journey through the grand crus was exhilarating, each suffused with untrammeled energy and tension, more expressive of their terroirs than the 2011s that I tasted back in July. There is a part of me that wants to by cynical given the stratospheric prices demanded, as if to say to Lalou: “Prove it.” And that’s the thing – they go ahead and prove that these are some of the finest Pinot Noirs produced on Earth. Readers should not that Lalou invited me to taste her 2012s either from barrel or later in bottle, whichever I prefer but not both due to miniscule quantities that are often just a single barrel, a position I completely respect and support. I would have chose the latter if I was being selfish, but the former to offer some guidance and some juxtaposition with other vignerons. Also, I did not taste the wines from Domaine d’Auvenay simply because the quantities are so depleted in 2012.

Importer: Martine’s Wines. Novato, CA; tel. (415) 883-040 and through Justerini & Brooks (UK)",2012 Domaine Leroy Corton-Renardes Grand Cru,RP (93-95)
197,Domaine Leroy,Corton-Charlemagne Grand Cru,"There are three pieces of the 2012 Corton-Charlemagne Grand Cru this year, the solitary white wine from the domaine. It needed two or three minutes to shake off some sulfur. Underneath one can find intense phenolic aromas, pithy pear, nectarine and honeysuckle aromas that are just a little muffled at the moment. The palate is fresh and refined on the entry with apricot and white peach notes, hints of shaved ginger and a light, beautifully balanced finish that seems as fresh as a daisy. Lovely.

Lalou Bize-Leroy’s domaine wines are not the easiest to procure, but given that in 2012 the average rendement was a paltry 9hl/ha then I am envisaging a few lively “discussions” on the touchy subject of allocations. Lalou, suffering the sniffles when I visited but as energetic as always, was ecstatic about her 2012s, regaling them for their mineralite and terroir expression. She started picking on 17 September, a little earlier than others, and told me that the malo-lactics were a little tardier than usual because of the fresh acidity levels. Certainly some of the samples demonstrated a lot of reduction, more than Lalou was care to admit, but peering through them, there really were some quite astonishing wines in her midst. I speculate that the better Lalou’s wines, the more excited her two dogs behave during the tasting, and our two hour degustation was interspersed by manic tail wagging, the occasion tussle and one growling stand-off at the precise moment I had her magisterial Musigny in my glass. The journey through the grand crus was exhilarating, each suffused with untrammeled energy and tension, more expressive of their terroirs than the 2011s that I tasted back in July. There is a part of me that wants to by cynical given the stratospheric prices demanded, as if to say to Lalou: “Prove it.” And that’s the thing – they go ahead and prove that these are some of the finest Pinot Noirs produced on Earth. Readers should not that Lalou invited me to taste her 2012s either from barrel or later in bottle, whichever I prefer but not both due to miniscule quantities that are often just a single barrel, a position I completely respect and support. I would have chose the latter if I was being selfish, but the former to offer some guidance and some juxtaposition with other vignerons. Also, I did not taste the wines from Domaine d’Auvenay simply because the quantities are so depleted in 2012.

Importer: Martine’s Wines. Novato, CA; tel. (415) 883-040 and through Justerini & Brooks (UK)",2012 Domaine Leroy Corton-Charlemagne Grand Cru,RP (93-95)
198,Domaine Leroy,Nuits-Saint-Georges 1er Cru Les Boudots,"The 2012 Nuits Saint Georges 1er Cru Aux Boudots needed a little more coaxing than les Vignerondes, but unfurls to reveal dried petals scents suffusing the red and black fruit profile. The palate is cut from the same cloth as les Vignerondes, but displays a little more matiere and even more precision towards the piercing finish, decorated with hints of wild mushroom towards the long and tender aftertaste. Gorgeous. 

Lalou Bize-Leroy’s domaine wines are not the easiest to procure, but given that in 2012 the average rendement was a paltry 9hl/ha then I am envisaging a few lively “discussions” on the touchy subject of allocations. Lalou, suffering the sniffles when I visited but as energetic as always, was ecstatic about her 2012s, regaling them for their mineralite and terroir expression. She started picking on 17 September, a little earlier than others, and told me that the malo-lactics were a little tardier than usual because of the fresh acidity levels. Certainly some of the samples demonstrated a lot of reduction, more than Lalou was care to admit, but peering through them, there really were some quite astonishing wines in her midst. I speculate that the better Lalou’s wines, the more excited her two dogs behave during the tasting, and our two hour degustation was interspersed by manic tail wagging, the occasion tussle and one growling stand-off at the precise moment I had her magisterial Musigny in my glass. The journey through the grand crus was exhilarating, each suffused with untrammeled energy and tension, more expressive of their terroirs than the 2011s that I tasted back in July. There is a part of me that wants to by cynical given the stratospheric prices demanded, as if to say to Lalou: “Prove it.” And that’s the thing – they go ahead and prove that these are some of the finest Pinot Noirs produced on Earth. Readers should not that Lalou invited me to taste her 2012s either from barrel or later in bottle, whichever I prefer but not both due to miniscule quantities that are often just a single barrel, a position I completely respect and support. I would have chose the latter if I was being selfish, but the former to offer some guidance and some juxtaposition with other vignerons. Also, I did not taste the wines from Domaine d’Auvenay simply because the quantities are so depleted in 2012.

Importer: Martine’s Wines. Novato, CA; tel. (415) 883-040 and through Justerini & Brooks (UK)",2012 Domaine Leroy Nuits-Saint-Georges 1er Cru Les Boudots,RP (93-95)
199,Domaine Leroy,Latricières-Chambertin Grand Cru,"The 2012 Latricieres-Chambertin Grand Cru is more open on the nose compared to Lalou’s other grand crus with plenty of rich, generous blackberry and mulberry fruit with hints of wild mushroom just lurking underneath. The palate is lively and precise on the entry. The acidity is very keen here; lending nervosite and freshness, informing the tense citrus-fresh finish that is more like a Vosne-Romanee! This is entrancing and in my opinion it is better than the 2011. 

Lalou Bize-Leroy’s domaine wines are not the easiest to procure, but given that in 2012 the average rendement was a paltry 9hl/ha then I am envisaging a few lively “discussions” on the touchy subject of allocations. Lalou, suffering the sniffles when I visited but as energetic as always, was ecstatic about her 2012s, regaling them for their mineralite and terroir expression. She started picking on 17 September, a little earlier than others, and told me that the malo-lactics were a little tardier than usual because of the fresh acidity levels. Certainly some of the samples demonstrated a lot of reduction, more than Lalou was care to admit, but peering through them, there really were some quite astonishing wines in her midst. I speculate that the better Lalou’s wines, the more excited her two dogs behave during the tasting, and our two hour degustation was interspersed by manic tail wagging, the occasion tussle and one growling stand-off at the precise moment I had her magisterial Musigny in my glass. The journey through the grand crus was exhilarating, each suffused with untrammeled energy and tension, more expressive of their terroirs than the 2011s that I tasted back in July. There is a part of me that wants to by cynical given the stratospheric prices demanded, as if to say to Lalou: “Prove it.” And that’s the thing – they go ahead and prove that these are some of the finest Pinot Noirs produced on Earth. Readers should not that Lalou invited me to taste her 2012s either from barrel or later in bottle, whichever I prefer but not both due to miniscule quantities that are often just a single barrel, a position I completely respect and support. I would have chose the latter if I was being selfish, but the former to offer some guidance and some juxtaposition with other vignerons. Also, I did not taste the wines from Domaine d’Auvenay simply because the quantities are so depleted in 2012.

Importer: Martine’s Wines. Novato, CA; tel. (415) 883-040 and through Justerini & Brooks (UK)",2012 Domaine Leroy Latricières-Chambertin Grand Cru,RP (93-95)
200,Domaine Leroy,Nuits-Saint-Georges 1er Cru Les Boudots,"The 2014 Nuits St Georges les Boudots 1er Cru has an open, complex nose, here a melange of red and black fruit infused with cold stone, almost flinty scents that impart great focus into this premier cru. The palate is extremely focused, symmetrical, with superb salinity and tension on the finish that lingers for a long time in the mouth. Deep and serious, this is a quite enthralling Nuits-Saint-Georges.",2014 Domaine Leroy Nuits-Saint-Georges 1er Cru Les Boudots,RP (93-95)
201,Domaine Leroy,Clos de la Roche Grand Cru,"The 2014 Clos de la Roche Grand Cru was showing a little more reduction than the other Grand Crus this year, the shopfront closed. The palate is more expressive with supple tannin, a touch of white pepper on the entry, very cohesive but linear for a Clos de la Roche that keeps a tight control on the finish. But the aftertaste is extraordinarily long, leaving the mouth tingling a minute after the wine has departed. One comes away with the impression that this is keeping something up its sleeve after bottling.",2014 Domaine Leroy Clos de la Roche Grand Cru,RP (93-95)
202,Domaine Leroy,Chambolle-Musigny 1er Cru Les Charmes,"The 2014 Chambolle Musigny 1Er Cru les Charmes was showing just a little reduction, but behind lies voluminous mulberry and blackcurrant fruit, here edging more towards the dark side of the fruit spectrum. The palate is quite dense, full in the mouth with a gentle grip, some salinity towards the finish, although it is yet to discover is ""flow"" on the finish that at the moment just feels a little static. That will develop once it is in bottle.",2014 Domaine Leroy Chambolle-Musigny 1er Cru Les Charmes,RP (93-95)
203,Domaine Leroy,Chambolle-Musigny Les Fremières,"The 2014 Chambolle Musigny les Fremières 1er Cru has a conservative nose, one that does not want to come out to play at first, although it gradually unfurls in the glass. The palate is very smooth and silky, almost like a Vosne-Romanée, furnished with fine tannin and a keen acidic thread interwoven through what feels like a dense finish. It is linear at the moment, but it will fan out once in bottle.",2014 Domaine Leroy Chambolle-Musigny Les Fremières,RP (93-95)
204,Domaine Leroy,Corton-Renardes Grand Cru,"The 2014 Corton Renardes Grand Cru already has an intriguing bouquet that is forming in barrel, a little more open at the moment with dark berry fruit, a touch of Earl Grey and bay leaf. It is nicely defined, somehow effortless. The palate is medium-bodied with fine tannins, nice and saline in the mouth, very harmonious and silky smooth, so much so that you might think this was Côtes de Nuits. Lovely.",2014 Domaine Leroy Corton-Renardes Grand Cru,RP (93-95)
205,Domaine Leroy,Latricières-Chambertin Grand Cru,"The 2014 Latricières Chambertin Grand Cru was more open and transparent than the other grand crus this year, with black fruit more than red, a touch of earthiness and a hint of wild mushroom. The palate is quite saline on the entry, typically rather foursquare and correct, the acidity extremely well judged with a controlled -- you could almost say -- conservative finish.",2014 Domaine Leroy Latricières-Chambertin Grand Cru,RP (93-95)
206,Domaine Leroy,Nuits-Saint-Georges Aux Allots,"The 2014 Nuits St Georges Aux Allots has a slight reduction on the nose, but underneath lie some fine, clean and pure black cherry and wild strawberry fruit. There is plenty of energy and animation here, an almost sorbet-like freshness, slightly candied towards the bright and lucid finish. Among Lalou Bize-Leroy's village cru, this might actually be my pick.",2014 Domaine Leroy Nuits-Saint-Georges Aux Allots,RP (93-95)
207,Domaine Leroy,Vosne-Romanée 1er Cru Aux Brulées,"The 2014 Vosne Romanée 1er Cru Aux Brûlées is packed full of dark red berry fruit on the nose, just a hint of bay leaf and Earl Grey tea in the background. It is very precise. The palate is fresh and crisp, founded upon edgy tannin, very tensile and brooding especially on the finish that clams up a little, finished in tight-lipped and taciturn fashion.",2014 Domaine Leroy Vosne-Romanée 1er Cru Aux Brulées,RP (93-95)
208,Domaine Leroy,Vosne-Romanée Aux Genaivrières,"The 2014 Vosne Romanée Aux Genaivrières was a wine that was showing some reduction on the nose, but some rigorous exchange from glass to glass reveals some gorgeous, ebullient raspberry coulis and blueberry scents. The palate is structured and ""solid"" in the mouth, quite dense for a village cru, with plenty of substance on the mulberry and strawberry finish. Give it longer than necessary once in bottle.",2014 Domaine Leroy Vosne-Romanée Aux Genaivrières,RP (93-95)
209,Domaine Leroy,Nuits-Saint-Georges 1er Cru Les Vignerondes,"The 2014 Nuits St Georges les Vignerondes 1er Cru was a little reduced on the nose, but the palate is very promising with bright red cherry and strawberry fruit, as well as a keen line of acidity. This is a more feminine 2014 with a finessed, beautifully poised finish. Maybe earlier drinking than its peers, yet there is palpable energy here that should see it age for 10 or more years.",2014 Domaine Leroy Nuits-Saint-Georges 1er Cru Les Vignerondes,RP (93-95)
210,Domaine Leroy,Clos de Vougeot,"The 2014 Clos de Vougeot Grand Cru had the unenviable task of following the spellbinding Richebourg and I feel that it does not quite deliver the same degree of complexity and profundity. The palate is medium-bodied with firm tannin, just a touch of meatiness on the more savory finish that is long and tender. Fine, if not quite at the level of Lalou's other grand crus this year.",2014 Domaine Leroy Clos de Vougeot,RP (93-95)
211,Domaine Leroy,Nuits-Saint-Georges Aux Lavières,"The 2014 Volnay 1er Cru Santenots du Milieu has a perfumed and quite floral bouquet with pressed rose petal infusing the red berry fruit. It is tight at the moment and will need several years once in bottle. The palate is well balanced, some hardness on the mid-palate, masculine and rigid at the moment, and yet to develop the roundness of this vineyard. But clearly very focused and perhaps a Volnay for the long term.",2014 Domaine Leroy Volnay 1er Cru Les Santenots du Milieu,RP (94-96)
212,Domaine Leroy,Musigny Grand Cru,"The rara avis that is the 2011 Musigny Grand Cru has a haunting bouquet that, once again, deserves time to unfurl with blackberry, pomegranate, mineral, cedar and oyster shell notes that are exquisitely defined. The palate is underpinned by filigree tannins. It feels so lithe in the mouth, spicy right from the start that sets the mouth tingling and then a crescendo toward the dark plum and bergamot-tinged finish. This is very complex and simply seamless in the mouth. 

Since I started visiting chateaux and growers in 1997, I have been fortunate to have ticked off most of my personal Holy Grails, yet a handful remain. One was to visit Domaine Leroy and taste with Lalou Bize-Leroy, who I have only met briefly on two occasions in London. Given the responsibility of covering Burgundy, I avowed to tick that one off as soon as possible. So, on a sultry Thursday morning, I finally pulled into the pebbled courtyard of her winery in the village of Vosne with maybe just a single butterfly fluttering around inside. Lalou was stepping out of her 4x4, beloved dogs yapping around their mother and perhaps warning her of an intruder in their midst. They are not exactly cut out to be guard dogs – no offence intended. Lalou was exactly how I remembered – with her wiry frame, like a titanium alloyed twig. Her piercing hawk-like blue eyes and angular cheekbones would give Kate Moss a run for her money. She was attired like a fashionable thirty-something and exuded the vivacity of a twenty-something with a penchant for the occasional rock climb. After pleasantries we discussed her belief in biodynamism and the ways in which the cosmos affects Mother Nature down to the Earth’s core. We toured the rudimentary winery occupied by the black-painted wooden vats and then down below to a vaulted tasting room, bottles lying hither and thither of what must constitute every wine she has made since acquiring Charles Noellat’s holdings in 1988 to establish Domaine Leroy. She was courteous to the point of occasionally scolding herself for vocally enthusing about the wines, mindful of not disturbing my perspicuity. Did the wines stand up to their reputations and let us face it, stratospheric price? The answer is “Yes.” Here was a master-class in terroir: the wines made in almost identical fashion in the winery, so that what is perceived in bottle is the interplay between Mother Nature and vine (under the guiding hand of Rudolph Steiner philosophy). Of course, one must always remain objective, and I have been around the block enough times to simply relate precisely what I find within the radius of a wineglass. And in 2011, it was clear that the wines of Lalou Bize-Leroy seemed to deliver a sensational level of quality that would make most winemakers curl up and weep, asking: “How does she do it?” I had to inquire at the end of the tasting whether they were all matured entirely in new oak, so seamlessly was the wood embroidered into each cuvee. Tasting through the entire range of 23 wines, before zooming down to Domaine d’Auvenay, the high points were scintillating Nuits-St-Georges Village Crus that transcended all my expectations and the sheer consistency of the Grand Crus, perhaps with the exception of the 2011 Latricieres-Chambertin, which I have always found wanting in the past. The Romanee-St-Vivant could be the apotheosis of the vintage, certainly one of the finest that I have tasted from the domaine and even dared “out-finesse” the Richebourg. What amazed me was the otherworldly precision, as if you could pick out each aroma or flavor from the air. Only the Chambolle-Musigny Charmes appeared unruly when compared to its peers, a little too feisty on the nose for my liking. Otherwise, this is just magic in a glass.

Importer: Martine’s Wines, Novato, CA; tel. (415) 883-0400",2011 Domaine Leroy Musigny Grand Cru,RP (94-96)
213,Domaine Leroy,Vosne-Romanée 1er Cru Aux Brulées,"The 2011 Vosne-Romanee 1er Cru Aux Brulee has another striking bouquet, quintessential Vosne-like breeding and sophistication with very pure, mineral-rich red and black fruit marrying beautifully together. It gains intensity in just two or three minutes. The palate is vibrant and quite spicy, almost exotic in terms of richness on the entry, perhaps one of Lalou’s more extravagant 2011s with a scintillating, silky smooth finish that fans across the mouth with hints of raspberry and pomegranate. There is enormous length and intensity present here – a superb Pinot Noir brimming over with vivacity and charm. The parcel of vines within Les Beaux Monts is basically a continuation of Aux Brulees. 

Since I started visiting chateaux and growers in 1997, I have been fortunate to have ticked off most of my personal Holy Grails, yet a handful remain. One was to visit Domaine Leroy and taste with Lalou Bize-Leroy, who I have only met briefly on two occasions in London. Given the responsibility of covering Burgundy, I avowed to tick that one off as soon as possible. So, on a sultry Thursday morning, I finally pulled into the pebbled courtyard of her winery in the village of Vosne with maybe just a single butterfly fluttering around inside. Lalou was stepping out of her 4x4, beloved dogs yapping around their mother and perhaps warning her of an intruder in their midst. They are not exactly cut out to be guard dogs – no offence intended. Lalou was exactly how I remembered – with her wiry frame, like a titanium alloyed twig. Her piercing hawk-like blue eyes and angular cheekbones would give Kate Moss a run for her money. She was attired like a fashionable thirty-something and exuded the vivacity of a twenty-something with a penchant for the occasional rock climb. After pleasantries we discussed her belief in biodynamism and the ways in which the cosmos affects Mother Nature down to the Earth’s core. We toured the rudimentary winery occupied by the black-painted wooden vats and then down below to a vaulted tasting room, bottles lying hither and thither of what must constitute every wine she has made since acquiring Charles Noellat’s holdings in 1988 to establish Domaine Leroy. She was courteous to the point of occasionally scolding herself for vocally enthusing about the wines, mindful of not disturbing my perspicuity. Did the wines stand up to their reputations and let us face it, stratospheric price? The answer is “Yes.” Here was a master-class in terroir: the wines made in almost identical fashion in the winery, so that what is perceived in bottle is the interplay between Mother Nature and vine (under the guiding hand of Rudolph Steiner philosophy). Of course, one must always remain objective, and I have been around the block enough times to simply relate precisely what I find within the radius of a wineglass. And in 2011, it was clear that the wines of Lalou Bize-Leroy seemed to deliver a sensational level of quality that would make most winemakers curl up and weep, asking: “How does she do it?” I had to inquire at the end of the tasting whether they were all matured entirely in new oak, so seamlessly was the wood embroidered into each cuvee. Tasting through the entire range of 23 wines, before zooming down to Domaine d’Auvenay, the high points were scintillating Nuits-St-Georges Village Crus that transcended all my expectations and the sheer consistency of the Grand Crus, perhaps with the exception of the 2011 Latricieres-Chambertin, which I have always found wanting in the past. The Romanee-St-Vivant could be the apotheosis of the vintage, certainly one of the finest that I have tasted from the domaine and even dared “out-finesse” the Richebourg. What amazed me was the otherworldly precision, as if you could pick out each aroma or flavor from the air. Only the Chambolle-Musigny Charmes appeared unruly when compared to its peers, a little too feisty on the nose for my liking. Otherwise, this is just magic in a glass.

Importer: Martine’s Wines, Novato, CA; tel. (415) 883-0400",2011 Domaine Leroy Vosne-Romanée 1er Cru Aux Brulées,RP (94-96)
214,Domaine Leroy,Clos de la Roche Grand Cru,"The 2011 Clos de la Roche Grand Cru has a lifted, airy bouquet with wonderful delineation with scents of black plum, hints of mulberry and subtle oyster shell aromas. The palate is structured with firm tannins, foursquare at first but fanning out wonderfully on the second half. There is a gentle grip here with layers of pure black fruit laced with minerals and an extraordinarily long aftertaste. 

Since I started visiting chateaux and growers in 1997, I have been fortunate to have ticked off most of my personal Holy Grails, yet a handful remain. One was to visit Domaine Leroy and taste with Lalou Bize-Leroy, who I have only met briefly on two occasions in London. Given the responsibility of covering Burgundy, I avowed to tick that one off as soon as possible. So, on a sultry Thursday morning, I finally pulled into the pebbled courtyard of her winery in the village of Vosne with maybe just a single butterfly fluttering around inside. Lalou was stepping out of her 4x4, beloved dogs yapping around their mother and perhaps warning her of an intruder in their midst. They are not exactly cut out to be guard dogs – no offence intended. Lalou was exactly how I remembered – with her wiry frame, like a titanium alloyed twig. Her piercing hawk-like blue eyes and angular cheekbones would give Kate Moss a run for her money. She was attired like a fashionable thirty-something and exuded the vivacity of a twenty-something with a penchant for the occasional rock climb. After pleasantries we discussed her belief in biodynamism and the ways in which the cosmos affects Mother Nature down to the Earth’s core. We toured the rudimentary winery occupied by the black-painted wooden vats and then down below to a vaulted tasting room, bottles lying hither and thither of what must constitute every wine she has made since acquiring Charles Noellat’s holdings in 1988 to establish Domaine Leroy. She was courteous to the point of occasionally scolding herself for vocally enthusing about the wines, mindful of not disturbing my perspicuity. Did the wines stand up to their reputations and let us face it, stratospheric price? The answer is “Yes.” Here was a master-class in terroir: the wines made in almost identical fashion in the winery, so that what is perceived in bottle is the interplay between Mother Nature and vine (under the guiding hand of Rudolph Steiner philosophy). Of course, one must always remain objective, and I have been around the block enough times to simply relate precisely what I find within the radius of a wineglass. And in 2011, it was clear that the wines of Lalou Bize-Leroy seemed to deliver a sensational level of quality that would make most winemakers curl up and weep, asking: “How does she do it?” I had to inquire at the end of the tasting whether they were all matured entirely in new oak, so seamlessly was the wood embroidered into each cuvee. Tasting through the entire range of 23 wines, before zooming down to Domaine d’Auvenay, the high points were scintillating Nuits-St-Georges Village Crus that transcended all my expectations and the sheer consistency of the Grand Crus, perhaps with the exception of the 2011 Latricieres-Chambertin, which I have always found wanting in the past. The Romanee-St-Vivant could be the apotheosis of the vintage, certainly one of the finest that I have tasted from the domaine and even dared “out-finesse” the Richebourg. What amazed me was the otherworldly precision, as if you could pick out each aroma or flavor from the air. Only the Chambolle-Musigny Charmes appeared unruly when compared to its peers, a little too feisty on the nose for my liking. Otherwise, this is just magic in a glass.

Importer: Martine’s Wines, Novato, CA; tel. (415) 883-0400",2011 Domaine Leroy Clos de la Roche Grand Cru,RP (94-96)
215,Domaine Leroy,Richebourg Grand Cru,"The 2011 Richebourg Grand Cru is a cousin of the Romanee-Saint-Vivant on the nose, but a little more taciturn prior to revealing enthralling sea-spray scents with aeration, here interpolated by subtle pine needle scents, coniferous forest. The palate is medium-bodied with supple tannins, a denser framework than the RSV with a powerful, almost burly finish, though perhaps the Romanee-Sain-Vivant has a little more finesse and tension. Still, a magnificent wine, though. 

Since I started visiting chateaux and growers in 1997, I have been fortunate to have ticked off most of my personal Holy Grails, yet a handful remain. One was to visit Domaine Leroy and taste with Lalou Bize-Leroy, who I have only met briefly on two occasions in London. Given the responsibility of covering Burgundy, I avowed to tick that one off as soon as possible. So, on a sultry Thursday morning, I finally pulled into the pebbled courtyard of her winery in the village of Vosne with maybe just a single butterfly fluttering around inside. Lalou was stepping out of her 4x4, beloved dogs yapping around their mother and perhaps warning her of an intruder in their midst. They are not exactly cut out to be guard dogs – no offence intended. Lalou was exactly how I remembered – with her wiry frame, like a titanium alloyed twig. Her piercing hawk-like blue eyes and angular cheekbones would give Kate Moss a run for her money. She was attired like a fashionable thirty-something and exuded the vivacity of a twenty-something with a penchant for the occasional rock climb. After pleasantries we discussed her belief in biodynamism and the ways in which the cosmos affects Mother Nature down to the Earth’s core. We toured the rudimentary winery occupied by the black-painted wooden vats and then down below to a vaulted tasting room, bottles lying hither and thither of what must constitute every wine she has made since acquiring Charles Noellat’s holdings in 1988 to establish Domaine Leroy. She was courteous to the point of occasionally scolding herself for vocally enthusing about the wines, mindful of not disturbing my perspicuity. Did the wines stand up to their reputations and let us face it, stratospheric price? The answer is “Yes.” Here was a master-class in terroir: the wines made in almost identical fashion in the winery, so that what is perceived in bottle is the interplay between Mother Nature and vine (under the guiding hand of Rudolph Steiner philosophy). Of course, one must always remain objective, and I have been around the block enough times to simply relate precisely what I find within the radius of a wineglass. And in 2011, it was clear that the wines of Lalou Bize-Leroy seemed to deliver a sensational level of quality that would make most winemakers curl up and weep, asking: “How does she do it?” I had to inquire at the end of the tasting whether they were all matured entirely in new oak, so seamlessly was the wood embroidered into each cuvee. Tasting through the entire range of 23 wines, before zooming down to Domaine d’Auvenay, the high points were scintillating Nuits-St-Georges Village Crus that transcended all my expectations and the sheer consistency of the Grand Crus, perhaps with the exception of the 2011 Latricieres-Chambertin, which I have always found wanting in the past. The Romanee-St-Vivant could be the apotheosis of the vintage, certainly one of the finest that I have tasted from the domaine and even dared “out-finesse” the Richebourg. What amazed me was the otherworldly precision, as if you could pick out each aroma or flavor from the air. Only the Chambolle-Musigny Charmes appeared unruly when compared to its peers, a little too feisty on the nose for my liking. Otherwise, this is just magic in a glass.

Importer: Martine’s Wines, Novato, CA; tel. (415) 883-0400",2011 Domaine Leroy Richebourg Grand Cru,RP (94-96)
