,producer_name,product_name,description,vintage_full_name,critic_score
508,Sine Qua Non,Sublime Isolation,"The 2003 Sublime Isolation is a blend of 44% Chardonnay, 37% Roussanne, and 19% Viognier, all from the Alban vineyard. Aromatically restrained by SQN standards, with coaxing it offers up notes of honeyed pineapples, minerals, and flowers, but it is much more timid than its younger sibling. Rich, pure, and deliciously textured in the mouth, it reveals more on the palate than in its aromas, which should develop more nuances with additional bottle age. Sadly, production of this brilliant dry white proprietary wine is a minuscule 250 cases.  

The world’s most profound wines are always made by the same kind of people ... artists, craftspeople, revolutionaries, and traditionalists who have one overwhelming trait in common ... they are irrefutably dedicated to the pursuit of excellence, and their hearts, souls, and enormous talents are reflected in wines of singular personality and achievement. There are never any compromises, so it is no surprise that what takes place in these cellars is the transformation of a commonplace beverage into a form of drinkable art!

Manfred Krankl and his charming wife, Elaine (referred to by Krankl as “E”), are on a roll given what has emerged from their funky warehouse/garage winery located in what looks like a discarded Hollywood set from the movie Mad Max. Finding a bottle or two of Sine Qua Non is no easy task since virtually all these wines are sold to longtime mailing list clients as well as the country’s finest upscale restaurants. However, some relief is in sight as Krankl is beginning to get fruit from his own Eleven Confessions Vineyard in the Santa Rita Hills. Moreover, he planted another vineyard in Ventura County on a bald outcropping that should produce some fascinating Rhone varietals. The upcoming releases all reveal Krankl’s magic touch, and like some of the finest wineries working with Rhone varietals, Manfred Krankl is a creative blender, recognizing that blends generally result in more nuances and flavor complexity than a single varietal cuvee.

(Release date 11/05)

Tel. (805) 649-8901",,RP 93+
509,Sine Qua Non,Mr K The Straw Man Vin de Paille (Semillon),"The virtually perfect 2002 Mr. K. The Straw Man boasts astounding statistics. Aged 30 months in barrel, with only 7.2% alcohol, it carries 482 grams per liter of residual sugar (half the wine), and 7.8 grams per liter of acidity. It is simply off the charts. Sexy, eye-popping, palate-staining stuff, it is like liquefied honey with extraordinary complexity, aromatics yet freshness and delineation. I simply do not understand how this wine was made given the technical numbers and its amazing sugar. It is neither heavy nor cloying, and is a remarkable tour de force created by two Austrian geniuses.

The world’s most profound wines are always made by the same kind of people ... artists, craftspeople, revolutionaries, and traditionalists who have one overwhelming trait in common ... they are irrefutably dedicated to the pursuit of excellence, and their hearts, souls, and enormous talents are reflected in wines of singular personality and achievement. There are never any compromises, so it is no surprise that what takes place in these cellars is the transformation of a commonplace beverage into a form of drinkable art!

Manfred Krankl and his charming wife, Elaine (referred to by Krankl as “E”), are on a roll given what has emerged from their funky warehouse/garage winery located in what looks like a discarded Hollywood set from the movie Mad Max. Finding a bottle or two of Sine Qua Non is no easy task since virtually all these wines are sold to longtime mailing list clients as well as the country’s finest upscale restaurants. However, some relief is in sight as Krankl is beginning to get fruit from his own Eleven Confessions Vineyard in the Santa Rita Hills. Moreover, he planted another vineyard in Ventura County on a bald outcropping that should produce some fascinating Rhone varietals. The upcoming releases all reveal Krankl’s magic touch, and like some of the finest wineries working with Rhone varietals, Manfred Krankl is a creative blender, recognizing that blends generally result in more nuances and flavor complexity than a single varietal cuvee.

Tel. (805) 649-8901",,RP 93+
510,Sine Qua Non,Mr K The Noble Man (Chardonnay),"The 2002 Mr. K The Noble Man (321 grams per liter of residual sugar and 10.25 grams per liter of acidity) is made from 100% botrytised Chardonnay. Its medium gold color is followed by a wine with honeyed complexity, and huge body, sweetness, and thickness. This effort is never as complex or focused as its siblings, but it is still a phenomenal sweet wine that can stand on its own merits against any great sweet wine made in the world. 

The world’s most profound wines are always made by the same kind of people ... artists, craftspeople, revolutionaries, and traditionalists who have one overwhelming trait in common ... they are irrefutably dedicated to the pursuit of excellence, and their hearts, souls, and enormous talents are reflected in wines of singular personality and achievement. There are never any compromises, so it is no surprise that what takes place in these cellars is the transformation of a commonplace beverage into a form of drinkable art!

Manfred Krankl and his charming wife, Elaine (referred to by Krankl as “E”), are on a roll given what has emerged from their funky warehouse/garage winery located in what looks like a discarded Hollywood set from the movie Mad Max. Finding a bottle or two of Sine Qua Non is no easy task since virtually all these wines are sold to longtime mailing list clients as well as the country’s finest upscale restaurants. However, some relief is in sight as Krankl is beginning to get fruit from his own Eleven Confessions Vineyard in the Santa Rita Hills. Moreover, he planted another vineyard in Ventura County on a bald outcropping that should produce some fascinating Rhone varietals. The upcoming releases all reveal Krankl’s magic touch, and like some of the finest wineries working with Rhone varietals, Manfred Krankl is a creative blender, recognizing that blends generally result in more nuances and flavor complexity than a single varietal cuvee.

Tel. (805) 649-8901",,RP 93+
511,Sine Qua Non,Vin de Paille Inamorata (Roussanne),"There is one barrel of the Sine Qua Non cuvee, the 2001 Vin de Paille Inamorata, which spent 42 months in oak, resulting in 350 grams per liter of residual sugar, and a whopping 12.8 grams per liter of acidity. Tasting notes are inadequate to describe this profound sweet 100% Roussanne. A medium amber color is accompanied by a honeyed perfume revealing scents of marmalade, espresso, maple syrup, and flowers. Unctuously-textured yet incredibly fresh and lively (because of high acidity), this phenomenal wine should age effortlessly. Amazingly, the alcohol is only 7.8%. The fruit was air-dried on straw mats for over a month prior to pressing.  

The world’s most profound wines are always made by the same kind of people ... artists, craftspeople, revolutionaries, and traditionalists who have one overwhelming trait in common ... they are irrefutably dedicated to the pursuit of excellence, and their hearts, souls, and enormous talents are reflected in wines of singular personality and achievement. There are never any compromises, so it is no surprise that what takes place in these cellars is the transformation of a commonplace beverage into a form of drinkable art!

Manfred Krankl and his charming wife, Elaine (referred to by Krankl as “E”), are on a roll given what has emerged from their funky warehouse/garage winery located in what looks like a discarded Hollywood set from the movie Mad Max. Finding a bottle or two of Sine Qua Non is no easy task since virtually all these wines are sold to longtime mailing list clients as well as the country’s finest upscale restaurants. However, some relief is in sight as Krankl is beginning to get fruit from his own Eleven Confessions Vineyard in the Santa Rita Hills. Moreover, he planted another vineyard in Ventura County on a bald outcropping that should produce some fascinating Rhone varietals. The upcoming releases all reveal Krankl’s magic touch, and like some of the finest wineries working with Rhone varietals, Manfred Krankl is a creative blender, recognizing that blends generally result in more nuances and flavor complexity than a single varietal cuvee.

(Release date 4/06)

Tel. (805) 649-8901",,RP 93+
512,Sine Qua Non,Just For The Love of It (Syrah),"A dead-ringer (at least aromatically) for Guigal’s single vineyard Cote Rotie La Mouline, the 2002 Just For The Love of It is the greatest California Syrah I have yet tasted. A one-thousand case blend of 96% Syrah, 2% Grenache, and 2% Viognier, it is nearly equal parts Alban, Bien Nacido, and Stolpman fruit with a small amount from both Shadow Canyon and White Hawk. It boasts a provocative perfume of creme de cassis, toast, blackberries, licorice, barbecue spice, and exotic floral scents. Extremely full-bodied, with fabulous intensity, great purity, awesome length, and a finish that lasts over a minute, this classic is a must purchase. Already accessible, it will drink well for 10-15 years. 

(Release date 4/05)

Tel. (805) 649-8901",,RP 93+
513,Sine Qua Non,Mr K The Iceman Eiswein (Gewurztraminer),"The 2002 Mr. K The Iceman (made from Gewurztraminer from the Babcock Vineyard) tastes like a wonderfully rich yet crisp beerenauslese with a sweet, honeyed personality, tremendous richness, great delineation, and an amazing finish. These wines look like motor oil, but they possess superb underlying acidity, freshness, and purity. The residual sugar is 272 grams per liter, and the finished alcohol is 12%, all with 7.6 grams per liter of acidity! 

Tel. (805) 649-8901",,RP 93+
514,Sine Qua Non,Hollerin' M Shea Vineyard (Pinot Noir),"The 2002 Hollerin’ M Shea Vineyard Pinot Noir (704 cases) is absolutely mind-blowing Pinot, one of the most compelling examples I have ever tasted from Oregon. Deep plum/ruby/purple to the rim, with a glorious perfume of forest floor intermixed with acacia flowers, sweet cherries and plums, as well as hints of pomegranate and blackberries, it cuts a broad swath across the palate. The texture inundates the palate, and it finishes with tremendous voluptuousness and purity. A great hedonistic treat for all the senses, it will provide immense pleasure over the next decade.  

(Release date 11/04)

Tel. (805)649-8901",,RP 93+
515,Sine Qua Non,More Than A Number,"The finest Grenache based wine I have tasted from California is Manfred Krankl’s 2000 Incognito, but his 2002 More Than A Number (80% Grenache and 20% Syrah) is nearly as good. The bulk of the grapes come from the Alban Vineyard along with significant quantities from Stolpman and Shadow Canyon vineyards. The wine spent 19 months in wood prior to being bottled with neither fining nor filtration. There are only a measly 110 cases of this nectar. Its dense purple color is accompanied by a spectacular bouquet of licorice, kirsch liqueur, black currants, earth, and notions of smoky toast in the background. A stunning wine of great intensity, multiple flavor dimensions, and a long finish, it will hit its prime in 2-3 years, and should age well for a decade or more. 

(Release date 4/05)

Tel. (805) 649-8901",,RP 93+
516,Sine Qua Non,Proprietary White Whisperin' E,"The 2002 Proprietary White called Whisperin’ E is a concoction of 50% Roussanne, 31% Viognier, and 19% Chardonnay, most from the Alban Vineyard with a tiny dollop of Stolpman fruit. There are 524 cases of this light gold-colored 2002. A superb perfume of smoky hazelnuts intermixed with exotic lychee, honeysuckle, peach, and beeswax notes is followed by a full-bodied wine with a multilayered texture that pulls back in the finish to reveal surprising uplift, acidity, and lightness ... an amazing feat given a wine of this power, dimension, and intensity. It should drink well for another 5-7 years. 

(Release date 11/04)

Tel. (805) 649-8901",,RP 93+
517,Sine Qua Non,Rien Ne Va Plus (Roussanne),"One of the most amazing dry whites I have ever tasted is the 2001 Rien Ne Va Plus. Fashioned from 100% Roussanne, and aged on its lees for an extremely long period, my initial image when I tasted it was of the great Barsac, the 2001 Climens. However, the Sine Qua Non wine is bone dry with no sweetness evident. It gains in both stature and aromatic dimension as it sits in the glass. At first, I did not like it as well as the Whisperin’ E or the 2003 Proprietary White, but after 30-45 minutes in a decanter, the Rien Ne Va Plus was a symphony of exotic aromas and flavors. Dense, rich, and full-bodied, with impeccable balance, superb honeyed richness, and wonderfully integrated wood, it is undeniably the greatest New World expression of Roussanne made to date. Another dramatic characteristic, its golden color seemed to lighten as it sat in the glass and sucked up oxygen. This is an amazing achievement! Sadly, production is less than 100 cases.  

(Release date 11/04)

Tel. (805) 649-8901",,RP 93+
518,Sine Qua Non,Mr K The Noble Man (Chardonnay),"While richer, sweeter, and more unctuous than the Iceman, 2001 Mr. K The Noble Man (Chardonnay), a Trockenbeerenauslese look-alike, possesses nervy, vibrant acidity that is hard to imagine in a wine of this mass and richness. The residual sugar is 255 grams per liter, with an amazing 11.1 grams per liter of acidity, and 11.7% finished alcohol. 

Tel. (805) 649-8901",,RP 93+
519,Sine Qua Non,Mr K The Straw Man Vin de Paille (Semillon),"The 2001 Mr. K The Straw Man is a 100% Semillon made in the style of a vin de paille. There is an astonishing 371 grams per liter of residual sugar, with 8.63 grams per liter of total acidity, and a finished alcohol of 10%. It is a wine of extraordinary richness, honeyed complexity, and a finish that lasts over 60 seconds.

Tel. (805) 649-8901",,RP 93+
520,Sine Qua Non,Suey TBA (100% Botrytised Roussanne),"The 2000 Suey TBA, made from 100% botrytis infected Roussanne from the Alban Vineyard, was harvested berry by berry, spent 38.5 months in new oak, and at harvest, had residual sugar of nearly 59.7% ... an unheard of number. At bottling, there were 241 grams of sugar per liter and the finished alcohol was 12.5%. This looks to be the stuff of legends. Unfortunately, only 597 half bottles were produced. Will it age as gracefully as a 1921 Yquem or 1949 Climens? Who knows, but anyone who loves prodigious, individualistic wine and the nectars produced from meticulous, even obsessive harvesting and vinification concerns should make every effort to latch on to a bottle of this unbelievable elixir. It’s as good as it gets. 

(Release date 4/05)

Tel. (805) 649-8901",,RP 93+
521,Sine Qua Non,Midnight Oil (Syrah),"The impeccable 2001 Midnight Oil (95.5% Syrah, 3% Grenache, and 1.5% Viognier) is a product of four vineyards, Alban, Stolpman, Bien Nacido, and White Hawk. The good news is there are 950 cases of this compelling effort. With a “midnight” black color, and the viscosity of 10-W-40 oil, its aromas of violet/acacia flowers, melted licorice, camphor, blackberries, creme de cassis, and subtle toasty new oak are accompanied by a wine boasting terrific texture, good underlying acidity, ripe tannin, and a 60-second plus finish. This stunning effort competes with the 2000, and what looks to be Krankl’s greatest Syrah-based wine to date, the 2002. 

Tel.  (805) 649-8901",,RP 93+
522,Sine Qua Non,Net (1 Star),"The 2001 Net* (100% Roussanne, 110 cases produced) had its label vetoed by the puritans at the BATF. Elaine and Manfred Krankl wage war with these bureaucrats every year, but the label is a work of art, and it is hard to believe they saw something “lascivious.” It’s the wine inside the bottle that is pornographic. Terrific stuff, it is one of the greatest white Rhone Rangers I have ever tasted from the New World. An awesome perfume of white currants, flowers, honeyed citrus intertwined with background smoke is to die for. It deserves a triple X rating. In the mouth, it is lavishly rich, succulent, fleshy, voluptuous, and so decadently thick that it is obviously an evil wine that will encourage illicit thoughts in the mind of any impressionable person who tastes it. At the time of printing, the new name had not been established, but I’m sure those readers on Sine Qua Non’s mailing list can simply ask for the wine the BATF thought was pornographically packaged. About three-fourths of the fruit came from the Alban Vineyard and one-fourth from the Stolpman Vineyard. A tour de force in white winemaking, it should drink well for 7-8 years, possibly longer.  

Tel.  (805) 649-8901",,RP 93+
523,Sine Qua Non,Mr K The Straw Man Vin de Paille (Semillon),"This is an absolutely amazing wine, and must be tasted to be believed. The 2000 The Straw Man Vin de Paille is 7% alcohol with 44.9% residual sugar. The grapes were air-dried for two months, and pressed at an amazing 56% sugar. It is 100% Semillon from the Brander Vineyard. A remarkable elixir, it competes favorably with the world’s greatest nectars. Sadly, this wine can only be purchased via the winery’s mailing list.

Tel.  (805) 649-8901",,RP 93+
524,Sine Qua Non,In Flagrante (Syrah),"The 2000 In Flagrante (a 725-case blend of 86% Syrah, 10% Grenache, and 4% Viognier) is a world-class, provocative effort. It reveals many of the same aromatic and flavor components found in the 2001 Midnight Oil and 2002 Syrah-dominated, unnamed offering. A black color is followed by a seamless effort loaded with blackberry, honey, and flower aromas, and an extraordinarily long, concentrated finish. As with all great wines, tasting notes/descriptors just can’t do it justice. Among the recent SQN Syrahs, it is a strikingly elegant and powerful wine that has a decidedly French flair to it. 

Tel.  (805) 649-8901",,RP 93+
525,Sine Qua Non,Mr K The Noble Man Botrytis Wine (Viognier),"This is an absolutely amazing wine, and must be tasted to be believed. The 2000 The Noble Man botrytis wine is 12.2% alcohol, 22.7% residual sugar, and 100% Viognier from the Alban Vineyard. It was harvested at 42o brix. Sadly, this wine can only be purchased via the winery’s mailing list.

Tel.  (805) 649-8901",,RP 96
526,Sine Qua Non,Gewurztraminer Eiswein,"One of the most compelling sweet wines being made in California, it rivals the world's finest. Tasting notes do not do it justice. Readers need to taste it themselves to see what Manfred Krankl and Alois Kracher, along with Krankl's talented wife, Elaine, have concocted. This is a tour de force in sweet winemaking, with remarkable concentration and intensity as well as striking underlying acidity. 

One of the world's most creative wineries, Sine Qua Non is turning out world-class wines of extraordinary complexity and individuality.

(Price not yet determined)

Tel. (805)649-8901",,RP 96
527,Sine Qua Non,The Hussy,"The 100% Roussanne that emerged from both the Stolpman and Alban Vineyards, is the 2000 Hussy*. The name says it all, but note the asterisks. Our beloved BATF, which protects Americans from illicit thoughts and evil subliminal messages on wine labels, has refused approval of these names. Its light gold color is accompanied by fabulously decadent levels of fruit, luxurious glycerin, and a dry, full-bodied, amazingly well-delineated finish. This is a sumptuous, dry white that is among the most creative produced in California.

One of the world's most creative wineries, Sine Qua Non is turning out world-class wines of extraordinary complexity and individuality.

(Price not yet determined)

Tel. (805) 649-8901",,RP 96
528,Sine Qua Non,The Good Girl,"The 2000 Good Girl* (a blend of 49% Chardonnay and 25.5% Viognier from the Alban Vineyard, and 25.5% Roussanne from the Alban and Stolpman Vineyards) is a blockbuster, full-bodied, honeyed, dry white with 15.2% alcohol. It possesses striking aromatics of buttery citrus, oranges, and other tropical fruits. This structured, well-delineated 2000 is a total turn-on. This is a sumptuous, dry white that is among the most creative produced in California.

One of the world's most creative wineries, Sine Qua Non is turning out world-class wines of extraordinary complexity and individuality.

(Price not yet determined)

Tel. (805) 649-8901",,RP 96
529,Sine Qua Non,Mr K Semillon Vin de Paille,"One of the most compelling sweet wines being made in California, it rivals the world's finest. Tasting notes do not do it justice. Readers need to taste it themselves to see what Manfred Krankl and Alois Kracher, along with Krankl's talented wife, Elaine, have concocted. This is a tour de force in sweet winemaking, with remarkable concentration and intensity as well as striking underlying acidity. 

One of the world's most creative wineries, Sine Qua Non is turning out world-class wines of extraordinary complexity and individuality.

Tel. (805) 649-8901",,RP 96
530,Sine Qua Non,Tarantella,"Krankl's 1999 Tarantella is one of the finest white wines he has made. It possesses outstanding underlying acidity, a terrific, citrusy, honeyed perfume (flower, mango, and tangerine aromas dominate) that roars from the glass, full body, and brilliant balance. Given past examples of this blend of Roussanne, Viognier, and Chardonnay, the 1999 should age nicely for 7-8 years.  

One of the world's most creative wineries, Sine Qua Non is turning out world-class wines of extraordinary complexity and individuality.

Tel. (805) 649-8901",,RP 96
531,Sine Qua Non,The Marauder,"The outrageously rich 1999 The Marauder (100% Syrah from the Alban, Stolpman, and Bien Nacido vineyards) is tightly-structured, but crammed with blackberry and cassis fruit infused with subtle notes of camphor and licorice. Full and rich, it is a candidate for 14-18 years of graceful evolution. 

One of the world's most creative wineries, Sine Qua Non is turning out world-class wines of extraordinary complexity and individuality.

Tel. (805) 649-8901",,RP 96
532,Sine Qua Non,Mr K Viognier Eiswein,"One of the most compelling sweet wines being made in California, it rivals the world's finest. Tasting notes do not do it justice. Readers need to taste it themselves to see what Manfred Krankl and Alois Kracher, along with Krankl's talented wife, Elaine, have concocted. This is a tour de force in sweet winemaking, with remarkable concentration and intensity as well as striking underlying acidity. 

One of the world's most creative wineries, Sine Qua Non is turning out world-class wines of extraordinary complexity and individuality.

Tel. (805) 649-8901",,RP 96
533,Sine Qua Non,Mr K Semillon Vin de Paille,"The 1998 Mr. K. Semillon Vin de Paille is a low alcohol (7.5%) effort whose grapes were pressed when they ranged between 57-59 brix, almost unheard of numbers. It was fermented on indigenous yeasts for 15 months, and then bottled.

One of the world's most creative wineries, Sine Qua Non is turning out world-class wines of extraordinary complexity and individuality.

Tel. (805) 649-8901",,RP 96
534,Sine Qua Non,Mr K Viognier TBA,"The 1998 Mr. K. Viognier Trockenbeerenauslese was made from botrytised Viognier from the Alban Vineyard. There are only 1,245 half bottles. Harvested at 37.8% sugar, it retained 14.5% at bottling. 

One of the world's most creative wineries, Sine Qua Non is turning out world-class wines of extraordinary complexity and individuality.

Tel. (805) 649-8901",,RP 96
535,Sine Qua Non,Veiled Pinot Noir Shea Vineyard,"Oregon's Shea Vineyard has been the source for many delicious Pinot Noirs from the likes of Ken Wright and others who live and work near the vineyard. One's sense of rational thought might be questioned to think that a winery two hours north of Los Angeles should be leasing a vineyard in Oregon, and shipping the fruit to California in refrigerated reefer trucks, but that is just what Elaine and Manfred Krankl are doing in order to satisfy their masochistic need to produce world-class Pinot Noir from a cool climate region.  The 1998 Veiled Pinot Noir Shea Vineyard is outstanding. It reveals the vintage's strengths in its medium ruby color, attractive, sweet, plum, rose petal, black cherry fruit, and smoky-scented nose. Medium-bodied with outstanding concentration and sweetness in the mid-palate, elegance and balance, this wine should improve nicely over the next 3-4 years, and last for 7-8.

Tel. (805) 649-8901; Fax (805) 640-1230",,RP 96
536,Sine Qua Non,Backward and Forward Roussanne / Chardonnay,"The 1998 Roussanne and Chardonnay Backward and Forward is a blend of 30% Roussanne, 40% Chardonnay, and 30% Viognier. This effort is almost over the top, but I suspect when it is put together it will be sumptuous. The color is evolved, but the wine has surprisingly lively acidity for its richness and massive power. Notes of white peaches, honeyed apricots, coconut, and exotic fruits (was it mango or passion fruit?) challenge the olfactory senses. Full-bodied, dry, and thickly-textured, it should be a remarkable and individualistic white wine from Elaine and Manfred Krankl.

Tel. (805)649-8901; Fax (805) 640-1230",,RP 96
537,Sine Qua Non,Syrah Impostor Mccoy,"The funky artwork on the bottle emerges from Manfred Krankl's artistic side, but as the label says, ""the truth is in the inside."" 

I have already wolfed down two bottles of the 1997 Impostor McCoy (529 cases) with equally voracious friends. A thick, juicy, massive Syrah, it gushes copious quantities of licorice-infused blackberry fruit offering smoke, coffee, and meaty notes. The wine is mouth-filling, teeth-staining, and loaded. Its high alcohol (15.3%), glycerin level, and low acidity make it easy to drink, but I suspect it will age easily for 10-20+ years.

Tel. (805) 649-8901; Fax (805) 640-1230",,RP 96
538,Sine Qua Non,Twisted and Bent Proprietary White,"The funky artwork on the bottle emerges from Manfred Krankl's artistic side, but as the label says, ""the truth is in the inside."" 

The 1997 Twisted and Bent (540 cases) is no wimpy wine. All of the fruit comes from the Alban Vineyard in San Luis Obispo. The 1997's blend is 60% Roussanne and 40% Chardonnay. This is white wine at its most concentrated. Light gold with a greenish hue, it has the unctuosity and nearly the power of chartreuse liqueur, but it is dry, full-bodied, and easy to drink in large quantities (I know). Its honeyed viscosity, and extraordinary bouquet of rose petals, buttery tropical fruits, and orange marmalade are exotic, thrilling, and altogether a treat to satiate both the intellectual and hedonistic senses. The fact that it is dry is an achievement given the degree of sugar at which these grapes must have been picked. Drink this wine (14.7% alcohol) with close friends and delicious food. This wine seems to have the ability to last beyond 2-3 years, but the fact is I never have any left after 24 months. 

Tel. (805) 649-8901; Fax (805) 640-1230",,RP 96
539,Sine Qua Non,Against The Wall,"Sine Qua Non has produced some spectacular Syrahs, buying fruit from the best sources in Santa Barbara - the Alban, Stolpman, and Bien Nacido vineyards. The 1996 Against The Wall Syrah is cut from the same mold as the 1997. The color is opaque black/purple, and the nose offers a combination of cassis/blackberry jamminess intermixed with tar, pepper, and spice. Thick, massively full, yet wonderfully rich and expansive, with admirable purity and mouth-staining levels of glycerin and extract, this full-bodied, silky-smooth Syrah is deceptively easy to drink, but I suspect it will age effortlessly for 15-20 years.

All the Sine Qua Non wines reviewed in this segment are bottled with virtually no fining, and rarely any filtration.

Readers are advised to get on the mailing list.

Release date 4/99.

Tel. (805)649-8901; fax (805) 640-1230

",,RP 96
540,Sine Qua Non,Omadhaun Poltron (Roussanne and Chardonnay),"The blockbuster whites Sine Qua Non is now producing are a blend of Roussanne and Chardonnay, with the former varietal dominating the blend in both 1996 and 1997.

The massive, dry 1996 Omadhaun Poltron's 15.2% alcohol is well-concealed beneath this full-bodied wine's glycerin and unctuous texture. The knock-out nose of honeyed citrus and rose petals is followed by a chewy, remarkably pure, dry wine oozing with extract. I suspect it will become even more civilized with 12-18 months of bottle age, but I would opt for drinking it over the next 2-3 years.

All the Sine Qua Non wines reviewed in this segment are bottled with virtually no fining, and rarely any filtration.

Readers are advised to get on the mailing list.

Tel. (805) 649-8901; fax (805) 640-1230

",,RP 96
541,Sine Qua Non,Left Field Shea Vineyard,"The 1996 Pinot Noir from Oregon's Shea Vineyard called Left Field is the first wine from Sine Qua Non that has not received an outstanding rating. The color is medium ruby/garnet, and the nose complex, with plenty of smoky new oak intermixed with plum, damp forest aromas, and berry fruit. Like many 1996 Oregon Pinot Noirs, there is a slight austerity and hollowness in the mid-palate. This elegant offering could easily pass for a classy Burgundy in a blind tasting. Giving the moderate tannin in the finish, it should improve in the bottle, but the mid-palate deficiency worries me. Drink it over the next 3-5 years.

All the Sine Qua Non wines reviewed in this segment are bottled with virtually no fining, and rarely any filtration.

Readers are advised to get on the mailing list.

Tel. (805) 649-8901; fax (805) 640-1230

",,RP 96
542,Sine Qua Non,The Other Hand,"Readers who love Rhone-styled wines must get on Sine Qua Non's mailing list in order to have a chance of latching onto a few bottles of the following vinous treasure. The 1995 The Other Hand is made from 100% Syrah grown in the Alban, Bien Nacido, and Stolpman vineyards, situated respectively in Edna Valley, Santa Maria, and Los Olivos. Aged 18 months in oak, of which 70% is new, this blockbuster, opaque purple-colored wine offers glorious notes of black fruits (primarily blackberry and cassis), subtle smoke, toast, and licorice, and a whiff of plant material and spice. Full-bodied, yet gorgeously layered and nearly seamless in its flamboyant display of fruit, glycerin, and extract, this large-scaled, yet drinkable Syrah will benefit from another 5-6 years in the bottle, but it is already accessible. It is another example of why I think wineries in this region should be ripping out their Pinot Noir vines and re-planting with Syrah! Look for this super Syrah to age effortlessly for 15 or more years.

Oh how I wish there were more small producers such as Elaine and Manfred Krankel. Take my advice - get on their mailing list! 

Tel. (805) 649-8901; fax (805) 640-1230",,RP 96
543,Domaine Leroy,Mr K The Noble Man Botrytis Wine (Viognier),"This is an absolutely amazing wine, and must be tasted to be believed. The 2000 The Noble Man botrytis wine is 12.2% alcohol, 22.7% residual sugar, and 100% Viognier from the Alban Vineyard. It was harvested at 42o brix. Sadly, this wine can only be purchased via the winery’s mailing list.

Tel.  (805) 649-8901",,RP 96
544,Domaine Leroy,Gewurztraminer Eiswein,"One of the most compelling sweet wines being made in California, it rivals the world's finest. Tasting notes do not do it justice. Readers need to taste it themselves to see what Manfred Krankl and Alois Kracher, along with Krankl's talented wife, Elaine, have concocted. This is a tour de force in sweet winemaking, with remarkable concentration and intensity as well as striking underlying acidity. 

One of the world's most creative wineries, Sine Qua Non is turning out world-class wines of extraordinary complexity and individuality.

(Price not yet determined)

Tel. (805)649-8901",,RP 96
545,Domaine Leroy,The Hussy,"The 100% Roussanne that emerged from both the Stolpman and Alban Vineyards, is the 2000 Hussy*. The name says it all, but note the asterisks. Our beloved BATF, which protects Americans from illicit thoughts and evil subliminal messages on wine labels, has refused approval of these names. Its light gold color is accompanied by fabulously decadent levels of fruit, luxurious glycerin, and a dry, full-bodied, amazingly well-delineated finish. This is a sumptuous, dry white that is among the most creative produced in California.

One of the world's most creative wineries, Sine Qua Non is turning out world-class wines of extraordinary complexity and individuality.

(Price not yet determined)

Tel. (805) 649-8901",,RP 96
546,Domaine Leroy,The Good Girl,"The 2000 Good Girl* (a blend of 49% Chardonnay and 25.5% Viognier from the Alban Vineyard, and 25.5% Roussanne from the Alban and Stolpman Vineyards) is a blockbuster, full-bodied, honeyed, dry white with 15.2% alcohol. It possesses striking aromatics of buttery citrus, oranges, and other tropical fruits. This structured, well-delineated 2000 is a total turn-on. This is a sumptuous, dry white that is among the most creative produced in California.

One of the world's most creative wineries, Sine Qua Non is turning out world-class wines of extraordinary complexity and individuality.

(Price not yet determined)

Tel. (805) 649-8901",,RP 96
547,Domaine Leroy,Mr K Semillon Vin de Paille,"One of the most compelling sweet wines being made in California, it rivals the world's finest. Tasting notes do not do it justice. Readers need to taste it themselves to see what Manfred Krankl and Alois Kracher, along with Krankl's talented wife, Elaine, have concocted. This is a tour de force in sweet winemaking, with remarkable concentration and intensity as well as striking underlying acidity. 

One of the world's most creative wineries, Sine Qua Non is turning out world-class wines of extraordinary complexity and individuality.

Tel. (805) 649-8901",,RP 96
548,Domaine Leroy,Tarantella,"Krankl's 1999 Tarantella is one of the finest white wines he has made. It possesses outstanding underlying acidity, a terrific, citrusy, honeyed perfume (flower, mango, and tangerine aromas dominate) that roars from the glass, full body, and brilliant balance. Given past examples of this blend of Roussanne, Viognier, and Chardonnay, the 1999 should age nicely for 7-8 years.  

One of the world's most creative wineries, Sine Qua Non is turning out world-class wines of extraordinary complexity and individuality.

Tel. (805) 649-8901",,RP 96
549,Domaine Leroy,The Marauder,"The outrageously rich 1999 The Marauder (100% Syrah from the Alban, Stolpman, and Bien Nacido vineyards) is tightly-structured, but crammed with blackberry and cassis fruit infused with subtle notes of camphor and licorice. Full and rich, it is a candidate for 14-18 years of graceful evolution. 

One of the world's most creative wineries, Sine Qua Non is turning out world-class wines of extraordinary complexity and individuality.

Tel. (805) 649-8901",,RP 96
550,Domaine Leroy,Mr K Viognier Eiswein,"One of the most compelling sweet wines being made in California, it rivals the world's finest. Tasting notes do not do it justice. Readers need to taste it themselves to see what Manfred Krankl and Alois Kracher, along with Krankl's talented wife, Elaine, have concocted. This is a tour de force in sweet winemaking, with remarkable concentration and intensity as well as striking underlying acidity. 

One of the world's most creative wineries, Sine Qua Non is turning out world-class wines of extraordinary complexity and individuality.

Tel. (805) 649-8901",,RP 96
