,producer_name,product_name,description,vintage_full_name,critic_score
389,Bouchard Pere et Fils,Beaune 1er Cru du Château Blanc,"The 2012 Beaune du Chateau 1er Cru Blanc comes from four climats each with their own character. It has a light peach skin and honeysuckle bouquet that is well-defined, but needs time to open in the glass. The palate is fresh and vibrant on the entry with light spicy notes, a little more phenolic than the nose suggests, but with plenty of race and breeding on the finish. Fine. Drink 2015-2025.  

Although I tasted the wines of this Burgundy grand maison in London, I spent a morning with winemaker Philippe Prost to go through at least part of their large portfolio to get an insight into Bouchard Pere & Fils. Ever since Michel Bouchard established the house in 1731, it has been a permanent fixture in Burgundy, surviving seizure by the State after the Revolution, phylloxera, two World Wars and periods when the world simply was uninterested in Burgundy. Today they own 130 hectares of vines, more than any Bordeaux chateau, including 12 grand crus and 74 premier crus.

Importer: Henriot Inc. and John E. Fells in the UK.",,RP (91-93)
390,Bouchard Pere et Fils,Meursault Les Clous,"The 2012 Meursault Les Clous comes from a cooler microclimate that is translated into the crisp, flinty bouquet with race and tension. The palate is well-balanced with a smooth, slightly honeyed entry with a saltiness coming through on the back-palate. Moderate length and delineation, this deserves two or three years in bottle. Very fine. Drink 2016-2026.  

Although I tasted the wines of this Burgundy grand maison in London, I spent a morning with winemaker Philippe Prost to go through at least part of their large portfolio to get an insight into Bouchard Pere & Fils. Ever since Michel Bouchard established the house in 1731, it has been a permanent fixture in Burgundy, surviving seizure by the State after the Revolution, phylloxera, two World Wars and periods when the world simply was uninterested in Burgundy. Today they own 130 hectares of vines, more than any Bordeaux chateau, including 12 grand crus and 74 premier crus.

Importer: Henriot Inc. and John E. Fells in the UK.",,RP (91-93)
391,Bouchard Pere et Fils,Beaune 1er Cru Clos Saint-Landry Blanc,"The 2012 Beaune Clos Saint Landry sees 10 to 12 months in barrel of which 10% are new. It has more vigor and complexity than the Beaune du Chateau Blanc, with smoke and walnut lining the aromatics. The palate has a touch of peach and apricot on the entry. There is more body here than the aforementioned Beaune with a caressing, slightly creamy finish. Fine. Drink now-2018.  

Although I tasted the wines of this Burgundy grand maison in London, I spent a morning with winemaker Philippe Prost to go through at least part of their large portfolio to get an insight into Bouchard Pere & Fils. Ever since Michel Bouchard established the house in 1731, it has been a permanent fixture in Burgundy, surviving seizure by the State after the Revolution, phylloxera, two World Wars and periods when the world simply was uninterested in Burgundy. Today they own 130 hectares of vines, more than any Bordeaux chateau, including 12 grand crus and 74 premier crus.

Importer: Henriot Inc. and John E. Fells in the UK.",,RP (91-93)
392,Bouchard Pere et Fils,Pommard 1er Cru Les Rugiens,"The 2012 Pommard 1er Cru Rugiens has an attractive, floral bouquet that is a little like a Volnay! The palate is medium-bodied with a soft entry, rounded dark berry fruit laced with minerals and a gentle grip. This feels harmonious in the mouth, but perhaps is just a little smudged on the finish. Drink 2015-2024.  

Although I tasted the wines of this Burgundy grand maison in London, I spent a morning with winemaker Philippe Prost to go through at least part of their large portfolio to get an insight into Bouchard Pere & Fils. Ever since Michel Bouchard established the house in 1731, it has been a permanent fixture in Burgundy, surviving seizure by the State after the Revolution, phylloxera, two World Wars and periods when the world simply was uninterested in Burgundy. Today they own 130 hectares of vines, more than any Bordeaux chateau, including 12 grand crus and 74 premier crus.

Importer: Henriot Inc. and John E. Fells in the UK.",,RP (91-93)
393,Bouchard Pere et Fils,Beaune 1er Cru Les Teurons,"The 2012 Beaune 1er Cru Les Teurons comes from two conjoining parcels, when lending mineralite and the other the richness. It sees around 25% new oak. It has a perfumed bouquet with mulberry and raspberry notes that is rounded and smooth, the oak needing a few more months to fully integrate. The palate is medium-bodied with a smooth entry. This feels very harmonious with no hard edges and glides toward the soft landing on the finish. Perhaps it needs a little more tension, but you could imagine finishing a bottle sooner than you think. 

Although I tasted the wines of this Burgundy grand maison in London, I spent a morning with winemaker Philippe Prost to go through at least part of their large portfolio to get an insight into Bouchard Pere & Fils. Ever since Michel Bouchard established the house in 1731, it has been a permanent fixture in Burgundy, surviving seizure by the State after the Revolution, phylloxera, two World Wars and periods when the world simply was uninterested in Burgundy. Today they own 130 hectares of vines, more than any Bordeaux chateau, including 12 grand crus and 74 premier crus.

Importer: Henriot Inc. and John E. Fells in the UK.",,RP (91-93)
394,Bouchard Pere et Fils,Pouilly-Fuissé,"The 2012 Pouilly-Fuisse, which is vinified with 8 to 9% new oak, has a pleasant grass clipping-scented bouquet, crisp and focused. The palate is well-balanced with a pleasing citrus lemon entry. It is not a complex Pouilly-Fuisse, but it is clean and pure with a dash of ginger enlivening the finish. Drink now-2016.  

Although I tasted the wines of this Burgundy grand maison in London, I spent a morning with winemaker Philippe Prost to go through at least part of their large portfolio to get an insight into Bouchard Pere & Fils. Ever since Michel Bouchard established the house in 1731, it has been a permanent fixture in Burgundy, surviving seizure by the State after the Revolution, phylloxera, two World Wars and periods when the world simply was uninterested in Burgundy. Today they own 130 hectares of vines, more than any Bordeaux chateau, including 12 grand crus and 74 premier crus.

Importer: Henriot Inc. and John E. Fells in the UK.",,RP (91-93)
395,Bouchard Pere et Fils,Gevrey-Chambertin Village,"The 2012 Gevrey-Chambertin Village comes from 10.4 hectares of out-sourced grapes, their own team working the vineyards. It has a commendable raspberry and crushed strawberry bouquet that is straightforward and nicely delineated. The palate is medium-bodied with supple red berry fruit, nicely judged acidity and a harmonious, easy-drinking finish. Fine. Drink now-2018.  

Although I tasted the wines of this Burgundy grand maison in London, I spent a morning with winemaker Philippe Prost to go through at least part of their large portfolio to get an insight into Bouchard Pere & Fils. Ever since Michel Bouchard established the house in 1731, it has been a permanent fixture in Burgundy, surviving seizure by the State after the Revolution, phylloxera, two World Wars and periods when the world simply was uninterested in Burgundy. Today they own 130 hectares of vines, more than any Bordeaux chateau, including 12 grand crus and 74 premier crus.

Importer: Henriot Inc. and John E. Fells in the UK.",,RP (91-93)
396,Bouchard Pere et Fils,Puligny-Montrachet 1er Cru Les Combettes,"The 2012 Puligny-Montrachet 1er Cru Les Combettes, which comes from purchased wine, is a little simple on the nose, especially for a Combette, missing the mineralite and tension that the vineyard can give. The palate is simple with a light stoniness, but it lacks energy and persistency on the finish. Drink now-2018.  

Although I tasted the wines of this Burgundy grand maison in London, I spent a morning with winemaker Philippe Prost to go through at least part of their large portfolio to get an insight into Bouchard Pere & Fils. Ever since Michel Bouchard established the house in 1731, it has been a permanent fixture in Burgundy, surviving seizure by the State after the Revolution, phylloxera, two World Wars and periods when the world simply was uninterested in Burgundy. Today they own 130 hectares of vines, more than any Bordeaux chateau, including 12 grand crus and 74 premier crus.

Importer: Henriot Inc. and John E. Fells in the UK.",,RP (91-93)
397,Bouchard Pere et Fils,Monthélie Village,"The 2012 Monthelie Village comes from south of the village and toward Auxey-Duresses. It sees 21% new oak. It offers brambly black fruit on the nose, quite earthy with touches of sous-bois. The palate is medium-bodied with chunky ripe red berry fruit, good acidity, bold blackberry and raspberry flavors and a grainy, austere finish. This is a charming simple Monthelie. Drink now-2017.  

Although I tasted the wines of this Burgundy grand maison in London, I spent a morning with winemaker Philippe Prost to go through at least part of their large portfolio to get an insight into Bouchard Pere & Fils. Ever since Michel Bouchard established the house in 1731, it has been a permanent fixture in Burgundy, surviving seizure by the State after the Revolution, phylloxera, two World Wars and periods when the world simply was uninterested in Burgundy. Today they own 130 hectares of vines, more than any Bordeaux chateau, including 12 grand crus and 74 premier crus.

Importer: Henriot Inc. and John E. Fells in the UK.",,RP (91-93)
398,Bouchard Pere et Fils,Chambolle-Musigny Village,"The 2012 Chambolle-Musigny Village sees 20% new oak, matured in barrel for 10 to 13 months. The nose is simple with light red cherry and redcurrant scents, not dissimilar to say a Marlborough Pinot Noir. The palate is supple on the entry, quite masculine with a light, bitter cherry finish that pulls up short. Drink now-2017.  

Although I tasted the wines of this Burgundy grand maison in London, I spent a morning with winemaker Philippe Prost to go through at least part of their large portfolio to get an insight into Bouchard Pere & Fils. Ever since Michel Bouchard established the house in 1731, it has been a permanent fixture in Burgundy, surviving seizure by the State after the Revolution, phylloxera, two World Wars and periods when the world simply was uninterested in Burgundy. Today they own 130 hectares of vines, more than any Bordeaux chateau, including 12 grand crus and 74 premier crus.

Importer: Henriot Inc. and John E. Fells in the UK.",,RP (91-93)
399,Bouchard Pere et Fils,Vosne-Romanée 1er Cru Les Suchots,"The 2012 Vosne-Romanee 1er Cru Les Suchots is the only Bouchard wine not vinified in their own facility. It has open-knit brambly red berry fruit on the nose with a slight gravel scent. It is missing the exuberance of a typical Suchots wine. The palate is medium-bodied with ripe red berry fruit, although there is just a touch of heat on the finish. This is a slightly perplexing wine at the moment. 

Although I tasted the wines of this Burgundy grand maison in London, I spent a morning with winemaker Philippe Prost to go through at least part of their large portfolio to get an insight into Bouchard Pere & Fils. Ever since Michel Bouchard established the house in 1731, it has been a permanent fixture in Burgundy, surviving seizure by the State after the Revolution, phylloxera, two World Wars and periods when the world simply was uninterested in Burgundy. Today they own 130 hectares of vines, more than any Bordeaux chateau, including 12 grand crus and 74 premier crus.

Importer: Henriot Inc. and John E. Fells in the UK.",,RP (91-93)
400,Bouchard Pere et Fils,Beaune 1er Cru du Château,"The 2012 Beaune du Chateau 1er Cru Rouge, which was taken from the final blend in stainless steel vat and sees 22% new oak, has a ripe bouquet with raspberry and redcurrant notes. The palate is medium-bodied with grainy tannins. It is a little austere at first, but seems to “relax” in the glass and turn in an agreeable structured finish with a gentle grip. This is the kind of Pinot Noir that will be enhanced at the dinner table. 

Although I tasted the wines of this Burgundy grand maison in London, I spent a morning with winemaker Philippe Prost to go through at least part of their large portfolio to get an insight into Bouchard Pere & Fils. Ever since Michel Bouchard established the house in 1731, it has been a permanent fixture in Burgundy, surviving seizure by the State after the Revolution, phylloxera, two World Wars and periods when the world simply was uninterested in Burgundy. Today they own 130 hectares of vines, more than any Bordeaux chateau, including 12 grand crus and 74 premier crus.

Importer: Henriot Inc. and John E. Fells in the UK.",,RP (84-86)
401,Bouchard Pere et Fils,Bourgogne Chardonnay Réserve,"The 2012 Bourgogne Chardonnay Reserve comes from the Cote d’Or and is barrel aged, reserved for the US market like the red. It has a straightforward is nicely balanced and clean, with light apple and peach fruit. The palate is simple and soft on the entry; clean with a touch of spice on the finish. Easy-drinking Chardonnay. Drink now.  

Although I tasted the wines of this Burgundy grand maison in London, I spent a morning with winemaker Philippe Prost to go through at least part of their large portfolio to get an insight into Bouchard Pere & Fils. Ever since Michel Bouchard established the house in 1731, it has been a permanent fixture in Burgundy, surviving seizure by the State after the Revolution, phylloxera, two World Wars and periods when the world simply was uninterested in Burgundy. Today they own 130 hectares of vines, more than any Bordeaux chateau, including 12 grand crus and 74 premier crus.

Importer: Henriot Inc. and John E. Fells in the UK.",,RP (84-86)
402,Bouchard Pere et Fils,Bourgogne Chardonnay La Vignée,"The 2012 Bourgogne Chardonnay La Vignee sees 20% barrel maturation, the rest in stainless steel. It has a rather non-descript bouquet: clean but lacking some character. The palate is balanced; clean and light with a conservative apple peel finish. Drink now.  

Although I tasted the wines of this Burgundy grand maison in London, I spent a morning with winemaker Philippe Prost to go through at least part of their large portfolio to get an insight into Bouchard Pere & Fils. Ever since Michel Bouchard established the house in 1731, it has been a permanent fixture in Burgundy, surviving seizure by the State after the Revolution, phylloxera, two World Wars and periods when the world simply was uninterested in Burgundy. Today they own 130 hectares of vines, more than any Bordeaux chateau, including 12 grand crus and 74 premier crus.

Importer: Henriot Inc. and John E. Fells in the UK.",,RP (84-86)
403,Bouchard Pere et Fils,Bourgogne Pinot Noir La Vignée,"The 2012 Bourgogne Pinot Noir La Vignee is matured 25% in barrel, the remainder in stainless steel and is the blend used for the European market. It has a crisp, fresh, cranberry-scented bouquet that is both clean and fresh. The palate is light and has a grainy texture in the mouth, with a slight hardness toward the finish. Drink now-2015.  

Although I tasted the wines of this Burgundy grand maison in London, I spent a morning with winemaker Philippe Prost to go through at least part of their large portfolio to get an insight into Bouchard Pere & Fils. Ever since Michel Bouchard established the house in 1731, it has been a permanent fixture in Burgundy, surviving seizure by the State after the Revolution, phylloxera, two World Wars and periods when the world simply was uninterested in Burgundy. Today they own 130 hectares of vines, more than any Bordeaux chateau, including 12 grand crus and 74 premier crus.

Importer: Henriot Inc. and John E. Fells in the UK.",,RP (84-86)
404,Bouchard Pere et Fils,Bourgogne Pinot Noir Réserve,"The 2012 Bourgogne Pinot Noir La Reserve is the cuvee reserved for North America. It sees some barrel ageing and includes 7-8% new oak. One-third of the 2012 comes from the Hautes Cotes de Beaune and Hautes Cotes de Nuits, supplemented with declassified village crus. It has a rustic bouquet with dark plum and blackberry fruit – clean and simple. The palate is medium-bodied with light tart cherry fruit and a slightly “mealy” finish that is short and tapered. Easy-drinking Pinot Noir. 

Although I tasted the wines of this Burgundy grand maison in London, I spent a morning with winemaker Philippe Prost to go through at least part of their large portfolio to get an insight into Bouchard Pere & Fils. Ever since Michel Bouchard established the house in 1731, it has been a permanent fixture in Burgundy, surviving seizure by the State after the Revolution, phylloxera, two World Wars and periods when the world simply was uninterested in Burgundy. Today they own 130 hectares of vines, more than any Bordeaux chateau, including 12 grand crus and 74 premier crus.

Importer: Henriot Inc. and John E. Fells in the UK.",,RP (84-86)
405,Bouchard Pere et Fils,Pouilly-Fuissé,"The 2011 Pouilly-Fuisse sees 10 to 15% of the crop aged in barrels, the rest in stainless steel. It has a light, simple, smoky bouquet with green apple and fresh pear. The palate is also light and simple with green apple, gooseberry and a touch of orange peel on the short finish.

Importer: Henriot Inc., New York, NY; tel. (212) 605-6700 and John E. Fells & Son (UK)",,RP (84-86)
406,Bouchard Pere et Fils,Clos Vougeot Grand Cru,"The Bouchard domaine 2008 Clos Vougeot Domaine Bouchard – from one parcel high-up in the Plante de l’Abbaye, and another low but against the wall of the clos – smells of cedar, licorice, blond tobacco, sandalwood, dark cherry, and black raspberry. Rich and sapid in fruit; deeply, cleanly meaty; savory and invigorating in its salinity and its recapitulation of themes sounded in the nose, this has surprisingly much in common with the virtues of the corresponding non-estate-bottled Clos Vougeot. Saliva-inducing and tongue quivering in finish, it superbly demonstrates the vibrancy to which 2008 vintage Pinots can aspire, and should be worth following for two decades. 

Director-winemaker Philippe Prost made no attempt to minimize the challenges of 2008 and was careful to distinguish between its wind-borne concentration and genuinely ideal phenolic maturity (approached more nearly this year in white than red). He opined that the wide window afforded for relaxed picking despite the late calendar date was critical, since the levels of ripeness were so disparate from one site to another. That said, he showed me an outstanding collection of Pinots. Ironically, as he pointed out, ripeness was also disparate in one of the two earliest vintages on record, 2007, yet picking – while fitful – was anything but relaxed due to the pressure of rot. And here, too, Bouchard scored excellent successes. By means of, where necessary, “swapping lees” between barrels to inoculate stubborn lots, Prost says he was able to get all of his 2008s through malo-lactic conversion in timely fashion, which he considers especially important with Pinot. Bottling of the 2008 reds – with a few exceptions mentioned in my notes and due to have been bottled in April – took place in December and January, the same schedule adopted for their 2007s. I did not have an opportunity to taste nearly all of Bouchard’s vast collection from either vintage, and have in the text of my notes indicated a few from among their 2008s that I take to represent significant omissions. (I have not noted “Domaine” to distinguish those wines that are part of the Bouchard, except in cases where there is another otherwise eponymous wine.)

Importer: Henriot, Inc, New York, NY; tel. (212) 605-6767",,RP (84-86)
407,Bouchard Pere et Fils,Le Corton Grand Cru,"The Bouchard 2008 Le Corton offers especially saline and spicy accents to its deep red fruit and raw meat, sirloin juice-like flavors. Cedar, fresh ginger, white pepper, blond tobacco, and vanilla bean all make for a pungent aromatic and palate display, and a rich, almost velvety texture is reconciled with the sort of nearly electric vivacity and finishing resonance of which this vintage is so singularly and memorably capable. “The middle sector of the hillside gives the silkiness and the old vines backbone,” remarks Prost but the young vines and higher elevations, he goes on to explain aid the sense of vivacity. This should prove to be worth following for the better part of two decades. What’s more, it represents amazing value not only for a grand cru but more importantly for a red Burgundy this outstanding.

Director-winemaker Philippe Prost made no attempt to minimize the challenges of 2008 and was careful to distinguish between its wind-borne concentration and genuinely ideal phenolic maturity (approached more nearly this year in white than red). He opined that the wide window afforded for relaxed picking despite the late calendar date was critical, since the levels of ripeness were so disparate from one site to another. That said, he showed me an outstanding collection of Pinots. Ironically, as he pointed out, ripeness was also disparate in one of the two earliest vintages on record, 2007, yet picking – while fitful – was anything but relaxed due to the pressure of rot. And here, too, Bouchard scored excellent successes. By means of, where necessary, “swapping lees” between barrels to inoculate stubborn lots, Prost says he was able to get all of his 2008s through malo-lactic conversion in timely fashion, which he considers especially important with Pinot. Bottling of the 2008 reds – with a few exceptions mentioned in my notes and due to have been bottled in April – took place in December and January, the same schedule adopted for their 2007s. I did not have an opportunity to taste nearly all of Bouchard’s vast collection from either vintage, and have in the text of my notes indicated a few from among their 2008s that I take to represent significant omissions. (I have not noted “Domaine” to distinguish those wines that are part of the Bouchard, except in cases where there is another otherwise eponymous wine.)

Importer: Henriot, Inc, New York, NY; tel. (212) 605-6767",,RP (84-86)
408,Bouchard Pere et Fils,Chambertin Clos de Bèze Grand Cru,"Bouchard’s 2008 Chambertin Clos de Beze smells of dark cherry and plum, dusty crushed stone, peat, and licorice, Fine grained tannins permit a caressing palate feel that fits the wine’s sumptuously rich fruit, while mineral interest lends its long finish an almost spell-binding sense of interactivity. This should be worthy of at least 15 years of attention.  There were fewer than two barriques’ worth of Bouchard Chambertin this year, and I did not taste that wine.  

Director-winemaker Philippe Prost made no attempt to minimize the challenges of 2008 and was careful to distinguish between its wind-borne concentration and genuinely ideal phenolic maturity (approached more nearly this year in white than red). He opined that the wide window afforded for relaxed picking despite the late calendar date was critical, since the levels of ripeness were so disparate from one site to another. That said, he showed me an outstanding collection of Pinots. Ironically, as he pointed out, ripeness was also disparate in one of the two earliest vintages on record, 2007, yet picking – while fitful – was anything but relaxed due to the pressure of rot. And here, too, Bouchard scored excellent successes. By means of, where necessary, “swapping lees” between barrels to inoculate stubborn lots, Prost says he was able to get all of his 2008s through malo-lactic conversion in timely fashion, which he considers especially important with Pinot. Bottling of the 2008 reds – with a few exceptions mentioned in my notes and due to have been bottled in April – took place in December and January, the same schedule adopted for their 2007s. I did not have an opportunity to taste nearly all of Bouchard’s vast collection from either vintage, and have in the text of my notes indicated a few from among their 2008s that I take to represent significant omissions. (I have not noted “Domaine” to distinguish those wines that are part of the Bouchard, except in cases where there is another otherwise eponymous wine.)

Importer: Henriot, Inc, New York, NY; tel. (212) 605-6767",,RP (84-86)
409,Bouchard Pere et Fils,Beaune 1er Cru Les Grèves Vigne de l'Enfant Jesus,"A cool, almost perpetually breezy site in a vintage of cool, wind-driven concentration, results in a buoyant, refreshing, penetrating personality. Bouchard’s flagship 2008 Beaune Greves L’Enfant Jesus displays the aromatic complexity of a tobacconist’s along with a wide assortment of mouthwateringly ripe red berries and bittersweet hints of citrus oil. Sappy and bright yet richly-textured, and palate-staining in its persistent intensity of tobacco and red fruit, citrus oils, soy, and mineral salts, this superbly conveys the vibrancy of which 2008 is so notably capable, while displaying a plush sense of substantiality and ultra-fine tannins that are less common this year. I would plan to follow it for 15 or more years. Prost reports that the selection was especially rigorous this year, with most of the domaine’s Greves fruit being declassified into the Beaune du Chateau cuvee. Bouchard always presents this wine dead last in any line-up, regardless of the grand crus that might immediately precede it. While I usually list wines in the print edition of a report in the order in which they are served, I move the baby Jesus back to join its fellow Beaunes. That said, in this vintage, Bouchard’s point in serving it last is well-taken! 

Director-winemaker Philippe Prost made no attempt to minimize the challenges of 2008 and was careful to distinguish between its wind-borne concentration and genuinely ideal phenolic maturity (approached more nearly this year in white than red). He opined that the wide window afforded for relaxed picking despite the late calendar date was critical, since the levels of ripeness were so disparate from one site to another. That said, he showed me an outstanding collection of Pinots. Ironically, as he pointed out, ripeness was also disparate in one of the two earliest vintages on record, 2007, yet picking – while fitful – was anything but relaxed due to the pressure of rot. And here, too, Bouchard scored excellent successes. By means of, where necessary, “swapping lees” between barrels to inoculate stubborn lots, Prost says he was able to get all of his 2008s through malo-lactic conversion in timely fashion, which he considers especially important with Pinot. Bottling of the 2008 reds – with a few exceptions mentioned in my notes and due to have been bottled in April – took place in December and January, the same schedule adopted for their 2007s. I did not have an opportunity to taste nearly all of Bouchard’s vast collection from either vintage, and have in the text of my notes indicated a few from among their 2008s that I take to represent significant omissions. (I have not noted “Domaine” to distinguish those wines that are part of the Bouchard, except in cases where there is another otherwise eponymous wine.)

Importer: Henriot, Inc, New York, NY; tel. (212) 605-6767",,RP (84-86)
410,Bouchard Pere et Fils,Volnay 1er Cru Les Caillerets Ancienne Cuvée Carnot,"Around 60% of the crop that informed Bouchard’s 2008 Volnay Caillerets Ancien Cuvee Carnot was spared by the July hail, and around 40% of that remainder declassified. But these circumstances still leave 8-9,000 bottles worth, which I tasted from tank. Musky narcissus, smoky Lapsang black tea, and black fruits on the nose lead to a silken-textured yet invigorating, subtly tart but berry-ripe palate suffused with chalk and savory salinity. This finishes with precisely the sort of “animated interchange of fruit, mineral, and inner-mouth floral elements” I credited to the 2006, and here the effect is both strikingly buoyant and positively reverberative. A bottle opened 24 hours earlier (for Michel Bettane, as it happens) had not lost any of its allure. I would look for at least 15 years of excitement. 

Director-winemaker Philippe Prost made no attempt to minimize the challenges of 2008 and was careful to distinguish between its wind-borne concentration and genuinely ideal phenolic maturity (approached more nearly this year in white than red). He opined that the wide window afforded for relaxed picking despite the late calendar date was critical, since the levels of ripeness were so disparate from one site to another. That said, he showed me an outstanding collection of Pinots. Ironically, as he pointed out, ripeness was also disparate in one of the two earliest vintages on record, 2007, yet picking – while fitful – was anything but relaxed due to the pressure of rot. And here, too, Bouchard scored excellent successes. By means of, where necessary, “swapping lees” between barrels to inoculate stubborn lots, Prost says he was able to get all of his 2008s through malo-lactic conversion in timely fashion, which he considers especially important with Pinot. Bottling of the 2008 reds – with a few exceptions mentioned in my notes and due to have been bottled in April – took place in December and January, the same schedule adopted for their 2007s. I did not have an opportunity to taste nearly all of Bouchard’s vast collection from either vintage, and have in the text of my notes indicated a few from among their 2008s that I take to represent significant omissions. (I have not noted “Domaine” to distinguish those wines that are part of the Bouchard, except in cases where there is another otherwise eponymous wine.)

Importer: Henriot, Inc, New York, NY; tel. (212) 605-6767",,RP (84-86)
411,Bouchard Pere et Fils,Echézeaux Grand Cru,"Bouchard’s 2008 Echezeaux – from the high-elevation, drought-prone En Orveaux section of that cru, ideally suited for withstanding the rigors of a dismal summer – mingles maraschino, vanilla, and chalk dust in the nose as well as on a saline, savory, saliva-inducing palate, and notes of white pepper add emphatic invigoration to a penetratingly bright finish. Whether or not further depth or low tones emerge here, we already have a handsome monument to the vintage that should be worth revisiting for at least 15 years.  

Director-winemaker Philippe Prost made no attempt to minimize the challenges of 2008 and was careful to distinguish between its wind-borne concentration and genuinely ideal phenolic maturity (approached more nearly this year in white than red). He opined that the wide window afforded for relaxed picking despite the late calendar date was critical, since the levels of ripeness were so disparate from one site to another. That said, he showed me an outstanding collection of Pinots. Ironically, as he pointed out, ripeness was also disparate in one of the two earliest vintages on record, 2007, yet picking – while fitful – was anything but relaxed due to the pressure of rot. And here, too, Bouchard scored excellent successes. By means of, where necessary, “swapping lees” between barrels to inoculate stubborn lots, Prost says he was able to get all of his 2008s through malo-lactic conversion in timely fashion, which he considers especially important with Pinot. Bottling of the 2008 reds – with a few exceptions mentioned in my notes and due to have been bottled in April – took place in December and January, the same schedule adopted for their 2007s. I did not have an opportunity to taste nearly all of Bouchard’s vast collection from either vintage, and have in the text of my notes indicated a few from among their 2008s that I take to represent significant omissions. (I have not noted “Domaine” to distinguish those wines that are part of the Bouchard, except in cases where there is another otherwise eponymous wine.)

Importer: Henriot, Inc, New York, NY; tel. (212) 605-6767",,RP (84-86)
412,Bouchard Pere et Fils,Vosne-Romanée 1er Cru Les Suchots,"Latakia tobacco smokiness, game, and red berry distillates in the nose of the Bouchard 2008 Vosne Romanee Les Suchots usher in a silken-textured, brightly red-fruited, smoke- and spice-tinged, deeply carnal palate. Inner-mouth suggestions of faded flowers and decomposing tree stumps convey an alluring sense of decadence. Ginger and lemon rind invigorate on the finish, while deep, metaphorically dark, savory richness, nut oils, and maritime salinity well-up. There is a wealth of fascination here that should persist for at least 12-15 years.  

Director-winemaker Philippe Prost made no attempt to minimize the challenges of 2008 and was careful to distinguish between its wind-borne concentration and genuinely ideal phenolic maturity (approached more nearly this year in white than red). He opined that the wide window afforded for relaxed picking despite the late calendar date was critical, since the levels of ripeness were so disparate from one site to another. That said, he showed me an outstanding collection of Pinots. Ironically, as he pointed out, ripeness was also disparate in one of the two earliest vintages on record, 2007, yet picking – while fitful – was anything but relaxed due to the pressure of rot. And here, too, Bouchard scored excellent successes. By means of, where necessary, “swapping lees” between barrels to inoculate stubborn lots, Prost says he was able to get all of his 2008s through malo-lactic conversion in timely fashion, which he considers especially important with Pinot. Bottling of the 2008 reds – with a few exceptions mentioned in my notes and due to have been bottled in April – took place in December and January, the same schedule adopted for their 2007s. I did not have an opportunity to taste nearly all of Bouchard’s vast collection from either vintage, and have in the text of my notes indicated a few from among their 2008s that I take to represent significant omissions. (I have not noted “Domaine” to distinguish those wines that are part of the Bouchard, except in cases where there is another otherwise eponymous wine.)

Importer: Henriot, Inc, New York, NY; tel. (212) 605-6767",,RP (84-86)
413,Bouchard Pere et Fils,Chapelle-Chambertin Grand Cru,"Bright cherry aromas in Bouchard’s 2008 Chapelle-Chambertin signal a brightly red-fruited, yet at the same time, almost unctuously rich palate impression with suggestions of white pepper, chalk dust, ginger, and iron filings lending invigorating complexity, whereas kisses of vanilla and caramel add a confectionary aura. “Will the real Chapelle please stand up?” you might ask. But this persistently, dynamically interactive Pinot should continue to fascinate and stimulate – even if as something of a riddle – for 12-15 years.  

Director-winemaker Philippe Prost made no attempt to minimize the challenges of 2008 and was careful to distinguish between its wind-borne concentration and genuinely ideal phenolic maturity (approached more nearly this year in white than red). He opined that the wide window afforded for relaxed picking despite the late calendar date was critical, since the levels of ripeness were so disparate from one site to another. That said, he showed me an outstanding collection of Pinots. Ironically, as he pointed out, ripeness was also disparate in one of the two earliest vintages on record, 2007, yet picking – while fitful – was anything but relaxed due to the pressure of rot. And here, too, Bouchard scored excellent successes. By means of, where necessary, “swapping lees” between barrels to inoculate stubborn lots, Prost says he was able to get all of his 2008s through malo-lactic conversion in timely fashion, which he considers especially important with Pinot. Bottling of the 2008 reds – with a few exceptions mentioned in my notes and due to have been bottled in April – took place in December and January, the same schedule adopted for their 2007s. I did not have an opportunity to taste nearly all of Bouchard’s vast collection from either vintage, and have in the text of my notes indicated a few from among their 2008s that I take to represent significant omissions. (I have not noted “Domaine” to distinguish those wines that are part of the Bouchard, except in cases where there is another otherwise eponymous wine.)

Importer: Henriot, Inc, New York, NY; tel. (212) 605-6767",,RP (84-86)
