,producer_name,product_name,description,vintage_full_name,critic_score
456,Louis Jadot,Puligny-Montrachet 1er Cru Garenne (Maison Louis Jadot),"Bursting with notes of pear, citrus oil, white flowers and toasted nuts, the 2019 Puligny-Montrachet 1er Cru Garenne (Maison Louis Jadot) is medium-bodied, ample and open-knit, with lively acids and a pretty core of fruit.",,RP (90-92)
457,Louis Jadot,Savigny-lès-Beaune 1er Cru Clos des Guettes (Domaine Gagey),"Bursting with aromas of raspberries, plums, warm spices and cherries, the 2019 Savigny-lès-Beaune 1er Cru Clos des Guettes (Domaine Gagey) is medium to full-bodied, round and fleshy, with powdery tannins and a mineral finish.",,RP (90-92)
458,Louis Jadot,Charmes-Chambertin Grand Cru (Maison Louis Jadot),"The 2019 Charmes-Chambertin Grand Cru (Maison Louis Jadot) bursts with aromas of loamy soil, blackberries, dark chocolate, spices and grilled meats. Medium to full-bodied, round and fleshy, with chewy tannins and a generous core of fruit, it's a hearty, rather old-fashioned red Burgundy.",,RP (90-92)
459,Louis Jadot,Savigny-lès-Beaune 1er Cru Les Vergelesses (Domaine Louis Jadot),"Gourmand and enveloping, especially for this site, Jadot's 2019 Savigny-lès-Beaune 1er Cru Les Vergelesses (Domaine Louis Jadot) bursts with aromas of sweet berries, spices, raw cocoa and toasty oak. Medium to full-bodied, fleshy and charming, this will offer a broad drinking window.",,RP (90-92)
460,Louis Jadot,Santenay Clos de Malte Blanc (Domaine Louis Jadot),"The 2019 Santenay Clos de Malte Blanc (Domaine Louis Jadot) has turned out very nicely, offering up notes of buttered pears, citrus oil, white flowers and freshly baked bread. Medium to full-bodied, layered and nicely concentrated, it's a bright, precise wine from a late-ripening site.",,RP (90-92)
461,Louis Jadot,Monthélie Sous Roches (Domaine Gagey),"Scents of raspberries, cherries and strawberries introduce the 2019 Monthélie Sous Roches (Domaine Gagey), a medium to full-bodied, lively wine that's charming and fruit-driven, with lively girdling acids and chalky tannins. This cuvée over-performs this year.",,RP (90-92)
462,Louis Jadot,Clos de la Roche Grand Cru (Maison Louis Jadot),"Notes of rich berry fruit, plum compote, orange rind and toasty oak introduce the 2019 Clos de la Roche Grand Cru (Maison Louis Jadot), a full-bodied, rich and muscular wine that's let down by a rather ephemeral finish.",,RP (90-92)
463,Louis Jadot,Meursault 1er Cru Charmes (Domaine Louis Jadot),"Offering up notes of pear, honeycomb, white flowers and struck match, the 2019 Meursault 1er Cru Charmes (Domaine Louis Jadot) is medium to full-bodied, layered and fleshy, its ripe core of fruit girdled by lively acids, concluding with a saline finish.  As readers may remember, this derives from vineyards acquired with Jadot's Prieur-Brunet purchase.",,RP (90-92)
464,Louis Jadot,Ladoix Le Clou d'Orge (Domaine Gagey),"One of the finest values in the range is the 2019 Ladoix Le Clou d'Orge (Domaine Gagey), a bright and chiseled wine that evokes pear, waxy citrus peel, struck match and vanilla pod. Medium to full-bodied, layered and incisive, it concludes with a saline, mouthwatering finish.",,RP (90-92)
465,Louis Jadot,Chambolle-Musigny Les Drazeys (Domaine Gagey),"The 2019 Chambolle-Musigny Les Drazeys (Domaine Gagey) is very pretty, bursting with aromas of raspberries, rose petals, red plums and spices. Medium-bodied, bright and lively, with fine concentration, fine tannins and lively acids, it's a touch finer-boned than its richer, fleshier 2018 counterpart.",,RP (90-92)
466,Louis Jadot,Santenay 1er Cru Maladière (Domaine Prieur-Brunet),"The 2019 Santenay 1er Cru Maladière (Domaine Prieur-Brunet) displays scents of raspberries, plums, warm spices and toasty oak. Medium-bodied, fleshy and flavorful, it's deep and nicely concentrated, concluding with youthfully chewy tannic grip. This is a fine proposition, though it will require a few year's patience.",,RP (90-92)
467,Louis Jadot,Volnay 1er Cru Santenots (Domaine Louis Jadot),"Open and charming, the 2019 Volnay 1er Cru Santenots (Domaine Louis Jadot) bursts from the glass with notions of plums, blackberries, raw cocoa and toasty new oak. Medium to full-bodied, fleshy and round, it's charming and sensuous. The 2019 is the third rendition of this new domaine bottling derived from the holdings of Prieur-Brunet.",,RP (90-92)
468,Louis Jadot,Pernand-Vergelesses 1er Cru Clos de la Croix de Pierre Blanc (Domaine des Héritiers Jadot),"Round and expressive, the 2019 Pernand-Vergelesses 1er Cru Clos de la Croix de Pierre Blanc (Domaine des Héritiers Jadot) delivers aromas of buttered orchard fruit, ripe citrus, vanilla pod, white flowers and mint. Medium to full-bodied, satiny and enveloping, it's one of the most immediate, giving wines in the range.",,RP (90-92)
469,Louis Jadot,Beaune 1er Cru Bressandes Blanc (Domaine Gagey),"The 2019 Beaune 1er Cru Bressandes Blanc (Domaine Gagey) has turned out nicely, mingling notes of buttered orchard fruit, fresh pasty, white flowers and peach in an inviting bouquet. Medium to full-bodied, satiny and saline, it's a charming, elegantly textural white that will offer a broad drinking window.",,RP (90-92)
470,Louis Jadot,Saint-Aubin 1er Cru En Remilly (Maison Louis Jadot),"Wafting from the glass with notes of smoky orchard fruit, citrus pith, fresh bread and vanilla pod, the 2019 Saint-Aubin 1er Cru En Remilly (Maison Louis Jadot) is medium to full-bodied, fleshy and textural, with a bright core of fruit and chalky grip on the creditably long finish.",,RP (90-92)
471,Louis Jadot,Chorey-lès-Beaune Beaumonts (Domaine Gagey),"Aromas of plums, raw cocoa, spices and rose petals preface the 2019 Chorey-lès-Beaune Beaumonts (Domaine Gagey), a medium to full-bodied, fleshy and dynamic wine that's supple and enveloping. From one of the few lieux-dits located on the right site of the route nationale, this is frequently a fine value in the portfolio.",,RP (90-92)
472,Louis Jadot,Côte de Nuits-Villages Le Vaucrain (Domaine Louis Jadot),"Always one of the finest value propositions in the range, the 2019 Côte de Nuits-Villages Le Vaucrain (Domaine Louis Jadot) is turning out very nicely once again, bursting with aromas of plums, warm spices and licorice. Medium to full-bodied, lively and elegant, it's charming and expressive, with a succulent core of fruit and powdery structuring tannins.",,RP (90-92)
473,Louis Jadot,Marsannay Le Chapitre (Domaine Gagey),"The 2019 Marsannay Le Chapitre (Domaine Gagey)—formerly entitled only to the regional appellation—bursts with notes of cherries, berries, raw cocoa and spices. Medium to full-bodied, bright and concentrated, with chalky tannins and a tangy finish, it will reward a bit of bottle age.",,RP (90-92)
474,Louis Jadot,Santenay Clos des Gatsulards Monopole (Domaine Gagey),"Exhibiting aromas of wild berries, spiced plums and toasty oak, the 2019 Santenay Clos des Gatsulards Monopole (Domaine Gagey) is medium-bodied, bright and lively, with fine depth at the core and youthfully chalky structuring tannins. Fleshy but vibrant, this is promising.",,RP (90-92)
475,Louis Jadot,Satenay 1er Cru Clos Rousseau (Domaine Prieur-Brunet),"The 2019 Satenay 1er Cru Clos Rousseau (Domaine Prieur-Brunet) exhibits scents of pear, wheat toast, white flowers and a deft touch of toasty new oak. Medium to full-bodied, layered and concentrated, it's chalky and vibrant, with more depth and tension than its 2018 predecessor.",,RP (90-92)
476,Louis Jadot,Pommard Village (Maison Louis Jadot),"Built around a foundation derived from domaine holdings in the lieu-dit Noizons, the 2019 Pommard Village (Maison Louis Jadot) offers up aromas of red berries, plums, raw cocoa and sweet soil tones. Medium to full-bodied, supple and charming, it's lively and succulent, with a pretty core of fruit and fine, powdery tannins.",,RP (90-92)
477,Louis Jadot,Santenay Clos de Malte (Domaine Louis Jadot),"Bursting with aromas of cherries, red berries and spices, Jadot's 2019 Santenay Clos de Malte (Domaine Louis Jadot) is medium-bodied, bright and lively, with a pretty core of fruit and chalky grip on the finish.",,RP (90-92)
478,Louis Jadot,Marsannay Clos du Roy (Domaine Gagey),"The 2019 Marsannay Clos du Roy (Domaine Gagey) unwinds in the glass with notes of cherries, cassis and plums, framed by a deft touch of toasty new oak. Medium to full-bodied, round and gourmand, with succulent acids and velvety tannins, it's very charming in profile.",,RP (90-92)
479,Louis Jadot,Pernand-Vergelesses Les Combottes (Domaine Gagey),"Bursting with aromas of buttery pastry, citrus zest, white flowers and green apple, the 2019 Pernand-Vergelesses Les Combottes (Domaine Gagey) is medium to full-bodied, satiny and succulent, with a pretty core of fruit, lively acids and a mouthwatering finish.",,RP (90-92)
480,Louis Jadot,Saint-Romain (Maison Louis Jadot),"Bright, precise and elegantly satiny, the 2019 Saint-Romain (Maison Louis Jadot) is a medium to full-bodied wine evocative of crisp orchard fruit, white flowers and wheat toast.",,RP (90-92)
481,Louis Jadot,Fixin Clos Moreau Monopole (Maison Louis Jadot),"The 2019 Fixin Clos Moreau Monopole (Maison Louis Jadot) has turned out very nicely, exhibiting notes of pears, white flowers, marzipan and yellow apples. Medium to full-bodied, fleshy and textural, it's lively and concentrated, concluding with a saline finish. As readers may remember, Jadot's team farms this parcel, from which they purchase the fruit.",,RP (90-92)
482,Louis Jadot,Morey-Saint-Denis 1er Cru Clos des Ormes (Maison Louis Jadot),"Like its 2018 predecessor, the 2019 Morey-Saint-Denis 1er Cru Clos des Ormes (Maison Louis Jadot) is a touch unfriendly at this early stage. Offering up aromas of cherries, sweet berries, dark chocolate and loamy soil, it's medium to full-bodied, with a rather firm, astringent profile. I hope it will round out with further élevage.",,RP (90-92)
483,Louis Jadot,Meursault Les Forges (Domaine Prieur-Brunet),"Offering up aromas of pear, white flowers and toasted nuts, the 2019 Meursault Les Forges (Domaine Prieur-Brunet) is medium to full-bodied, bright and fleshy, with lively acids and a delicately textural profile. It has turned out well.",,RP (90-92)
484,Louis Jadot,Rully Blanc (Maison Louis Jadot),"Scents of citrus zest, crisp orchard fruit, beeswax and clear honey introduce the 2019 Rully Blanc (Maison Louis Jadot), a medium-bodied, ample and enveloping wine that's bright and lively. As usual, this is based on estate fruit complemented by purchased grapes.",,RP (90-92)
485,Louis Jadot,Chassagne-Montrachet (Maison Louis Jadot),"Bursting with notes of honeyed pears, peaches and toasted nuts, the 2019 Chassagne-Montrachet (Maison Louis Jadot) is medium to full-bodied, rich and ample, with a sweet, layered core of fruit underpinned by succulent acids. It's a front-loaded white Burgundy that will drink well young.",,RP (90-92)
486,Louis Jadot,Marsannay Blanc (Domaine Louis Jadot),"Bursting with aromas of pear, toasted almonds, green apple and vanilla pod, the 2019 Marsannay Blanc (Domaine Louis Jadot) is medium-bodied, bright and chiseled, concluding with a mineral finish. As usual, it contains the fruit from half a hectare planted with Chardonnay Rosé, a selection of Chardonnay that's delicately pigmented, making up around half the cuvée.",,RP (90-92)
487,Louis Jadot,Gevrey-Chambertin Village (Maison Louis Jadot),"The 2019 Gevrey-Chambertin Village (Maison Louis Jadot) exhibits notes of sweet raspberries, plums and cherries mingled with loamy soil and espresso roast. Medium-bodied, lively and youthfully chewy, it concludes with a saline finish.",,RP (90-92)
488,Louis Jadot,Nuits-Saint-Georges Village (Maison Louis Jadot),"Based on domaine fruit from Jadot's holdings in lieu-dit Les Charmois, the 2019 Nuits-Saint-Georges Village (Maison Louis Jadot) reveals aromas of plums, raw cocoa, licorice and loamy soil. Medium-bodied, with tangy acids and rather chewy tannins, it will demand a little bottle age.",,RP (90-92)
489,Louis Jadot,Vosne-Romanée Village (Maison Louis Jadot),"Notes of blackberries, cassis, sweet soil tones and spicy new oak introduce the 2019 Vosne-Romanée Village (Maison Louis Jadot), a medium to full-bodied, rich and fleshy wine framed by youthfully chewy tannins that assert themselves on the finish.",,RP (90-92)
490,Louis Jadot,Auxey-Duresses Blanc (Maison Louis Jadot),"Aromas of pear, white flowers, mandarin orange and struck match introduce the 2019 Auxey-Duresses Blanc (Maison Louis Jadot), a medium to full-bodied, bright and fleshy wine with a generous core of fruit and lively balancing acids. This represents a step up when compared with its 2018 predecessor.",,RP (90-92)
491,Louis Jadot,Puligny-Montrachet (Maison Louis Jadot),"Medium-bodied, bright and elegantly textural, the 2019 Puligny-Montrachet (Maison Louis Jadot) evokes aromas of white peach, flowers and baking spices. It's a lively, open and expressive white that will show well out of the gates.",,RP (90-92)
492,Louis Jadot,Bouzeron (Domaine Gagey),"The 2019 Bouzeron (Domaine Gagey) offers up aromas of crisp green apple, pear and creamy new oak, followed by a medium-bodied, fleshy and precise palate that shows an alliance of plenitude with tension typical of fully mature Aligoté.",,RP (90-92)
493,Louis Jadot,Beaune 1er Cru Grèves (Domaine Gagey),"Aromas of sweet berry fruit, petals, plums and spices preface the 2019 Beaune 1er Cru Grèves (Domaine Gagey), a medium to full-bodied, bright and fleshy wine with a pretty core of fruit, lively acids and powdery structuring tannins. This has the structure to age, and it will merit a bit of patience.",,RP (90-92)
494,Louis Jadot,Marsannay Les Longeroies (Domaine Louis Jadot),"From a parcel of almost 100-year-old vines that once belonged to the domaine Clair-Daü, the 2019 Marsannay Les Longeroies (Domaine Louis Jadot) delivers inviting aromas of raspberries, candied peel, licorice and plums. Medium to full-bodied, muscular and concentrated, with rich structuring tannins and lively acids, this is a fine proposition for some bottle age.",,RP (90-92)
495,Louis Jadot,Gevrey-Chambertin 1er Cru Les Cazetiers (Domaine Louis Jadot),"Rich and dramatic, the sample I tasted of the 2019 Gevrey-Chambertin 1er Cru Les Cazetiers (Domaine Louis Jadot) was a little marked by its élevage, a liberal application of toasty new oak mingling with its bouquet of sweet berry fruit. Medium to full-bodied, fleshy and nicely balanced, I suspect it wasn't showing its best when I encountered it.",,RP (90-92)
496,Louis Jadot,Volnay 1er Cru Mitans (Domaine Gagey),"Notes of sweet berry fruit, raw cocoa and toasty new oak introduce the 2019 Volnay 1er Cru Mitans (Domaine Gagey), a medium to full-bodied, bright and tightly wound wine with fine depth at the core, tangy acids and powdery tannins. This should age with grace.",,RP (90-92)
497,Louis Jadot,Chassagne-Montrachet 1er Cru La Grande Montagne (Maison Louis Jadot),"Notes of pear, peaches, toasted bread and honeycomb introduce the 2019 Chassagne-Montrachet 1er Cru La Grande Montagne (Maison Louis Jadot), a medium to full-bodied, rich and fleshy wine that's round and open-knit, though it concludes with enlivening back-end grip. This, too, will show well young.",,RP (90-92)
498,Louis Jadot,Beaune 1er Cru Clos des Couchereaux (Domaine des Héritiers Jadot),"Scents of cassis, rose petals, orange rind and red berries preface the 2019 Beaune 1er Cru Clos des Couchereaux (Domaine des Héritiers Jadot), a medium to full-bodied, fleshy and enveloping wine that's lively and mouthwatering. Ample and generous, this will offer a broad drinking window.",,RP (90-92)
499,Louis Jadot,Beaune 1er Cru Les Boucherottes (Domaine des Héritiers Jadot),"The 2019 Beaune 1er Cru Les Boucherottes (Domaine des Héritiers Jadot) was showing especially well, mingling aromas of raspberries and plums with hints of rose hips, raw cocoa and spices. Medium to full-bodied, fleshy and layered, it's bright and precise, with a charming, seamless profile.",,RP 87+
500,Louis Jadot,Bourgogne Chardonnay Steel,"Aromas of pear, lemon oil and white flowers introduce Jadot's 2019 Bourgogne Chardonnay Steel, a medium-bodied, fleshy and precise wine with an expressive core of fruit, succulent acids and a nicely defined finish. This has turned out well.",,RP 87+
501,Louis Jadot,Bourgogne Pinot Noir Aurum,"Inviting aromas of cherries, raspberries and spices introduce the 2018 Bourgogne Pinot Noir Aurum, a medium-bodied, fleshy and succulent wine that's loaded with varietal character and structured around vintage-typical and youthfully chalky tannins that invite pairings with food. It's bottled under screwcap.",,RP 87+
502,Louis Jadot,Chambertin Clos de Bèze Grand Cru (Domaine Louis Jadot),"The 2001 Chambertin Clos de Bèze Grand Cru (Domaine Louis Jadot) is a beauty, wafting from the glass with aromas of plums, dark berries, rich forest floor, black truffle, dark chocolate and violets. On the palate, the wine is full-bodied, rich and velvety, with a broad, textural attack, powdery structuring tannins and superb depth at the core, concluding with a long, savory finish.",,RP 87+
503,Louis Jadot,Pouilly-Fuissé (Maison Louis Jadot),"The 2018 Pouilly-Fuissé (Maison Louis Jadot) opens in the glass with aromas of pear, green apple, citrus oil and warm pastry. Medium to full-bodied, delicately textural and fleshy, with racy acids and a nicely defined finish, it has turned out well.",,RP 87+
504,Louis Jadot,Bourgogne Blanc,"The 2018 Bourgogne Blanc offers up aromas of citrus fruit and pear, framed by a touch of oak vanillin that isn't present in this year's Bourgogne Chardonnay. Medium-bodied, fleshy and nicely defined, it has turned out well in this copious vintage.",,RP 87+
505,Louis Jadot,Mâcon-Villages (Maison Louis Jadot),"Notes of honeyed pear, peach and white flowers introduce the 2018 Mâcon-Villages (Maison Louis Jadot), a medium-bodied, elegantly fleshy wine with moderate depth at the core, ripe but lively acids and a clean finish. It's a creditable effort.",,RP 87+
506,Louis Jadot,Bourgogne Chardonnay (Maison Louis Jadot),"The 2018 Bourgogne Chardonnay (Maison Louis Jadot) reveals aromas of ripe peaches and honeycomb, followed by a medium-bodied, rounded palate with tangy acids and comparatively little concentration. While it's clean and correct, it's obviously marked by both the high yields and the sunshine that defined the vintage.",,RP 87+
507,Louis Jadot,Chablis (Maison Louis Jadot),"The 2018 Chablis (Maison Louis Jadot) unfurls in the glass with notes of lemon oil, crisp yellow apple and wet stones. On the palate, it's medium to full-bodied, with a delicate core of fruit, lively acids and a long, saline finish that's quintessentially Chablisen. One of Jadot's largest cuvées, this is very faithful to the appellation.",,RP 87+
508,Louis Jadot,Chassagne-Montrachet 1er Cru Morgeot Clos de la Chapelle (Duc de Magenta),"A candidate for extended cellaring in Jadot's range this year is the 2017 Chassagne-Montrachet 1er Cru Morgeot Clos de la Chapelle (Domaine du Duc de Magenta), a beautifully incisive wine that meets the high expectations I formed when I tasted it from barrel a year ago. Opening in the glass with aromas of crisp Anjou pear, peach, fresh pastry and honeycomb, it's medium to full-bodied, elegantly textural and youthfully tight-knit, with fabulous structural tension and a racy spine of acidity. Bottled under Diam 30, this tensile but concentrated Morgeot will really begin to sing in six or seven years.",,RP 87+
509,Louis Jadot,Corton-Pougets Grand Cru (Domaine des Héritiers Jadot),"The 2017 Corton-Pougets Grand Cru (Domaine des Héritiers Jadot) is showing brilliantly from bottle, wafting from the glass with an inviting bouquet of cherries, raspberries and red plums, mingled with notes of orange rind, sweet spices and flowers. On the palate, it's full-bodied, supple and enveloping, with velvety tannins, excellent depth at the core, succulent acids and a perfumed finish.",,RP 87+
510,Louis Jadot,Beaune 1er Cru Aux Cras (Domaine Gagey),"The 2017 Beaune 1er Cru Aux Cras (Domaine Gagey) is showing beautifully, unfurling in the glass with an inviting bouquet of sweet red berries, raw cocoa and dried orange rind that's already superbly integrated, albeit still a little shy after its recent bottling. On the palate, the wine is medium to full-bodied, velvety and supple, with a fleshy core of succulent fruit framed by exquisitely refined tannins. While this is more than charming enough to be approachable young, with a decade or more of bottle age, it will really punch above its weight.",,RP 87+
511,Louis Jadot,Clos Vougeot Grand Cru (Domaine Louis Jadot),"Tasted from bottle, the 2017 Clos Vougeot Grand Cru (Domaine Louis Jadot) opens in the glass with an attractive bouquet of berry fruit, plums, orange rind and coniferous forest floor, framed by a deft application of new oak. On the palate, the wine is full-bodied, ample and enveloping, its succulent core of fruit framed by melting tannins. From barrel, I faulted this wine for being excessively open-knit, but while it certainly is unusually supple and giving by the standards of this cuvée, there's more depth than I perceived last year: what's more, and critically, this is simply immensely pleasurable to drink.",,RP 87+
512,Louis Jadot,Chambolle-Musigny 1er Cru Les Charmes (Maison Louis Jadot),"Opening in the glass with aromas of cherries, red plums and cassis mingled with subtle hints of coniferous forest floor, the 2017 Chambolle-Musigny 1er Cru Les Charmes (Maison Louis Jadot) is medium to full-bodied, velvety and enveloping, with an open-knit core of succulent fruit framed by melting tannins. Attractively balanced and immediate but only moderately concentrated, this Charmes boasts considerable near- to mid-term appeal.",,RP 87+
513,Louis Jadot,Côte de Nuits-Villages Le Vaucrain (Domaine Louis Jadot),"Revisited from bottle, the 2017 Côte de Nuits-Villages Le Vaucrain (Domaine Louis Jadot) is showing very well, wafting from the glass with notes of cherries, plums and cassis mingled with hints of potpourri and warm spices. On the palate, the wine is medium to full-bodied, velvety and energetic, with lively acids, refined tannins and a pretty core of fruit. This is a fine effort that really punches above its weight.",,RP 87+
514,Louis Jadot,Santenay Clos de Malte Blanc (Domaine Louis Jadot),"A little shy after its recent bottling, the 2017 Santenay Clos de Malte (Domaine Louis Jadot) unwinds with a pretty bouquet of yellow orchard fruit, confit citrus and white flowers. On the palate, it's medium to full-bodied, supple and satiny, with lively balancing acids and a seamless, elegantly balanced profile. This just need a little time.",,RP 87+
515,Louis Jadot,Ladoix Le Clou d'Orge (Domaine Gagey),"The 2017 Ladoix Le Clou d'Orge (Domaine Gagey) is showing well from bottle, unwinding in the glass with hints of lemon oil, crisp white peach and wet stones. Medium to full-bodied, satiny and incisive, it's deep but chiseled, with fine concentration, racy acids and a long, mineral finish. This is an understated but characterful wine that's beautifully defined by site.",,RP 87+
516,Louis Jadot,Meursault Village (Maison Louis Jadot),"The 2017 Meursault Village (Maison Louis Jadot) is showing very nicely from bottle, wafting from the glass with aromas of fresh pear, crisp yellow apple, blanched almonds and pastry cream. On the palate, it's medium to full-bodied, elegantly textural and incisive, with tangy acids and more tension and structure than it showed from barrel. A sleeper of the vintage, this is a fine achievement from Jadot.",,RP 87+
517,Louis Jadot,Meursault 1er Cru Charmes (Domaine Louis Jadot),"From barrel, I found Jadot's 2017 Meursault 1er Cru Charmes (Domaine Louis Jadot) charming and open-knit, and that holds true from bottle. Offering up aromas of almond paste, yellow orchard fruit, fresh pineapple and oak vanillin, the wine is medium to full-bodied, supple and fleshy, with ripe acids and a generous core of fruit. From vineyards acquired with Jadot's Prieur-Brunet purchase, this is just a bit facile to be considered a top-flight 2017 white Burgundy.",,RP 87+
518,Louis Jadot,Gevrey-Chambertin Village (Maison Louis Jadot),"Revisited from bottle, Jadot's 2017 Gevrey-Chambertin Village (Maison Louis Jadot) is showing beautifully, wafting from the glass with scents of raspberries and cassis mingled with hints of candied peel, smoked meats and loamy soil. Medium to full-bodied, supple and enveloping, its succulent core of fruit is underpinned by powdery tannins and lively acids. As readers will remember, this cuvée is largely produced from purchased fruit, but it's vinified in house by Barnier and his team.",,RP 87+
519,Louis Jadot,Nuits-Saint-Georges Village (Maison Louis Jadot),"The 2017 Nuits-Saint-Georges Village (Maison Louis Jadot) has rounded out nicely with élevage, and it's showing well from bottle, bursting with aromas of red cherries, cassis, incense and smoked meats. Medium to full-bodied, fleshy and supple, its chalky tannins are now nicely cloaked in succulent, sapid fruit.",,RP 87+
520,Louis Jadot,Puligny-Montrachet (Maison Louis Jadot),"Revisited from bottle, the 2017 Puligny-Montrachet (Maison Louis Jadot) is showing well, revealing a pretty bouquet of fresh peach, orange oil, apricot, blanched almonds and a delicate patina of oak vanillin. On the palate, the wine is medium to full-bodied, delicately textural and precise, with a pretty core of fruit, lively acids and a fragrant finish.",,RP 87+
521,Louis Jadot,Beaune Blanc (Domaine Gagey),"The 2017 Beaune Blanc (Domaine Gagey) exhibits aromas of yellow orchard fruit, pear, almond paste and fresh pastry. On the palate, it's medium-bodied, with a ripe core of fruit, lively acids and chalky grip on the finish. While it's showing well already, it will be better with a little bottle age.",,RP 87+
522,Louis Jadot,Beaune 1er Cru Vignes Franche (Domaine des Héritiers Jadot),"Offering up aromas of red plums, sweet berry fruit and raw cocoa, Jadot's 2017 Beaune 1er Cru Vignes Franche (Récolte des Domaines) is medium-bodied, supple and fleshy, with succulent acids, melting tannins and an ample core of sappy fruit. One of the most immediate wines in the range, this uncomplicated but charming effort is already drinking well.",,RP 87+
523,Louis Jadot,Côte de Beaune-Villages (Maison Louis Jadot),"Wafting from the glass with aromas of cherries and red berry fruit mingled with forest floor and herbs, the 2017 Côte de Beaune-Villages (Maison Louis Jadot) is medium-bodied, powdery and succulent, with a lively core of fruit, powdery tannins and a tangy finish.",,RP 87+
524,Louis Jadot,Musigny Grand Cru (Domaine Louis Jadot),"There are just over three barrels of the extraordinary 2018 Musigny Grand Cru (Domaine Louis Jadot) this year, a magical wine in the making that unwinds in the glass with a stunning bouquet of raspberries, cherries, blood orange, rose petals, violets and deep soil tones. On the palate, it's full-bodied, deep and complete, with an elegantly muscular and multidimensional core, lively acids and a long, intensely sapid finish.",,RP 87+
525,Louis Jadot,Chambolle-Musigny 1er Cru Les Amoureuses (Domaine Louis Jadot),"There are three barrels of the 2018 Chambolle-Musigny 1er Cru Les Amoureuses (Domaine Louis Jadot), and when I inquired Frédéric Barnier admitted that he had indeed retained a bit of whole bunch fruit for this cuvée. Bursting with aromas of raspberries, cinnamon, orange rind, rose petals and musk, it's full-bodied, ample and succulent, with terrific depth at the core, lively acids and a long, perfumed finish. This is one of the finest wines in the portfolio this year.",,RP 87+
526,Louis Jadot,Bonnes-Mares Grand Cru (Domaine Louis Jadot),"The 2018 Bonnes-Mares Grand Cru (Domaine Louis Jadot) offers up a deep bouquet of raspberries, wild berries, ripe cherries, dark chocolate and rose petals. On the palate, it's full-bodied, layered and concentrated, with succulent acids, fine-grained structuring tannins and a long, mineral finish.",,RP 87+
527,Louis Jadot,Bâtard-Montrachet Grand Cru (Maison Louis Jadot),"A cuvée derived from three different sources—one in grapes, two in must—all located on the Puligny side of this large grand cru, the 2018 Bâtard-Montrachet Grand Cru (Maison Louis Jadot) opens in the glass with aromas of orange oil, honeycomb, buttered orchard fruit and freshly baked bread. On the palate, it's full-bodied, deep and muscular, rich and multidimensional, with lively underpinning acidity despite its rounded, fleshy profile.",,RP 87+
528,Louis Jadot,Montrachet Grand Cru (Maison Louis Jadot),"There are nine barrels of the 2018 Montrachet Grand Cru (Maison Louis Jadot), a broad-shouldered, powerful wine that offers up aromas of pear, white flowers, buttered citrus and warm bread. On the palate, it's full-bodied, layered and fleshy, with a rounded, muscular profile and a long, resonant finish.",,RP 87+
529,Louis Jadot,Gevrey-Chambertin 1er Cru Les Cazetiers (Maison Louis Jadot),"Aromas of cassis, orange rind, smoked meats and loamy soil preface the 2018 Gevrey-Chambertin 1er Cru Les Cazetiers (Maison Louis Jadot), a medium to full-bodied, ample and layered wine that's concentrated and textural, with fine definition and a long, aromatic finish. This is another of the high points of the négoce portfolio this year.",,RP 87+
530,Louis Jadot,Meursault 1er Cru Les Perrières (Domaine Louis Jadot),"There are fully five barrels this year of the 2018 Meursault 1er Cru Les Perrières (Domaine Louis Jadot), and it's a fine success, unwinding in the class with a classy bouquet of citrus oil, white flowers, crisp Anjou pear, green apple and struck flint. On the palate, it's medium to full-bodied, satiny and incisive, with a racy spine of acidity and a long, mineral finish.",,RP 87+
531,Louis Jadot,Chambolle-Musigny 1er Cru Les Fuées (Domaine Louis Jadot),"Like this year's Baudes, the 2018 Chambolle-Musigny 1er Cru Les Fuées (Domaine Louis Jadot) is especially successful, revealing lovely aromas of raspberries, potpourri, Asian spices, black tea and cherries. On the palate, it's medium to full-bodied, deep and supple, with a layered core that's gourmand and charming, concluding with a long and perfumed finish.",,RP 87+
532,Louis Jadot,Chambolle-Musigny 1er Cru Les Baudes (Domaine Gagey),"The 2018 Chambolle-Musigny 1er Cru Les Baudes (Domaine Gagey) wafts from the glass a superb bouquet peonies, cherries, red berries, rose petals, bergamot, white tea and rock salt. On the palate, it's medium to full-bodied, deep and layered, with lively acids and refined tannins cloaked in a succulent core of fruit, concluding with a long and perfumed finish. This is especially good this year and well worth seeking out.",,RP 87+
533,Louis Jadot,Vosne-Romanée 1er Cru Les Beaux Monts (Maison Louis Jadot),"The 2018 Vosne-Romanée 1er Cru Les Beaux Monts (Maison Louis Jadot) mingles notes of raspberries and berry fruit with scents of burning embers, rich soil, grilled squabs and caramelized citrus rind. On the palate, it's medium to full-bodied, velvety and layered, with a richly textural attack, powdery structuring tannins and a long, mineral finish.",,RP 87+
534,Louis Jadot,Bienvenues-Bâtard-Montrachet Grand Cru (Maison Louis Jadot),"Aromas of waxy citrus rind, marzipan, white flowers and warm pastry introduce the 2018 Bienvenues-Bâtard-Montrachet Grand Cru (Maison Louis Jadot), a full-bodied, ample and enveloping wine that's layered, textural and lively, concluding with a nicely defined finish.",,RP 87+
